drop_fraction,repeat,cp_f1,cp_count,cp_times,sample_id,cluster
0.05,22,1.0,2,"[119.74990494350975, 223.53315589455153]",S0194,1
0.05,23,0.6666666666666666,1,[119.74990494350975],S0194,1
0.05,24,1.0,2,"[119.74990494350975, 215.54982889831751]",S0194,1
0.05,25,1.0,2,"[127.73323193974375, 215.54982889831751]",S0194,1
0.05,26,1.0,2,"[119.74990494350975, 215.54982889831751]",S0194,1
0.05,27,1.0,2,"[111.76657794727575, 215.54982889831751]",S0194,1
0.05,28,1.0,2,"[119.74990494350975, 215.54982889831751]",S0194,1
0.05,29,1.0,2,"[119.74990494350975, 215.54982889831751]",S0194,1
0.05,30,1.0,2,"[119.74990494350975, 223.53315589455153]",S0194,1
0.05,31,1.0,2,"[119.74990494350975, 215.54982889831751]",S0194,1
0.05,32,1.0,2,"[119.74990494350975, 215.54982889831751]",S0194,1
0.05,33,1.0,2,"[119.74990494350975, 215.54982889831751]",S0194,1
0.05,34,0.6666666666666666,1,[119.74990494350975],S0194,1
0.05,35,1.0,2,"[119.74990494350975, 207.56650190208353]",S0194,1
0.05,36,1.0,2,"[111.76657794727575, 215.54982889831751]",S0194,1
0.05,37,1.0,2,"[127.73323193974375, 215.54982889831751]",S0194,1
0.05,38,1.0,2,"[119.74990494350975, 215.54982889831751]",S0194,1
0.05,39,1.0,2,"[119.74990494350975, 215.54982889831751]",S0194,1
0.05,40,0.6666666666666666,1,[119.74990494350975],S0194,1
0.05,41,1.0,2,"[119.74990494350975, 223.53315589455153]",S0194,1
0.05,42,1.0,2,"[119.74990494350975, 215.54982889831751]",S0194,1
0.05,43,1.0,2,"[119.74990494350975, 207.56650190208353]",S0194,1
0.05,44,1.0,2,"[119.74990494350975, 215.54982889831751]",S0194,1
0.05,45,1.0,2,"[119.74990494350975, 215.54982889831751]",S0194,1
0.05,46,1.0,2,"[119.74990494350975, 223.53315589455153]",S0194,1
0.05,47,1.0,2,"[119.74990494350975, 215.54982889831751]",S0194,1
0.05,48,1.0,2,"[127.73323193974375, 215.54982889831751]",S0194,1
0.05,49,0.6666666666666666,1,[119.74990494350975],S0194,1
0.1,0,1.0,2,"[119.74990494350975, 207.56650190208353]",S0194,1
0.1,1,1.0,2,"[119.74990494350975, 215.54982889831751]",S0194,1
0.1,2,1.0,2,"[119.74990494350975, 207.56650190208353]",S0194,1
0.1,3,1.0,2,"[119.74990494350975, 207.56650190208353]",S0194,1
0.1,4,1.0,2,"[119.74990494350975, 223.53315589455153]",S0194,1
0.1,5,1.0,2,"[111.76657794727575, 207.56650190208353]",S0194,1
0.1,6,0.6666666666666666,1,[119.74990494350975],S0194,1
0.1,7,0.6666666666666666,1,[119.74990494350975],S0194,1
0.1,8,0.4,3,"[119.74990494350975, 183.6165209133816, 247.48313688325348]",S0194,1
0.1,9,0.6666666666666666,1,[119.74990494350975],S0194,1
0.1,10,1.0,2,"[119.74990494350975, 215.54982889831751]",S0194,1
0.1,11,1.0,2,"[127.73323193974375, 215.54982889831751]",S0194,1
0.1,12,1.0,2,"[111.76657794727575, 215.54982889831751]",S0194,1
0.1,13,1.0,2,"[111.76657794727575, 215.54982889831751]",S0194,1
0.1,14,1.0,2,"[119.74990494350975, 215.54982889831751]",S0194,1
0.1,15,1.0,2,"[119.74990494350975, 215.54982889831751]",S0194,1
0.1,16,1.0,2,"[119.74990494350975, 215.54982889831751]",S0194,1
0.1,17,0.4,3,"[119.74990494350975, 183.6165209133816, 247.48313688325348]",S0194,1
0.1,18,1.0,2,"[119.74990494350975, 215.54982889831751]",S0194,1
0.1,19,1.0,2,"[119.74990494350975, 223.53315589455153]",S0194,1
0.1,20,1.0,2,"[127.73323193974375, 207.56650190208353]",S0194,1
0.1,21,0.6666666666666666,1,[119.74990494350975],S0194,1
0.1,22,1.0,2,"[119.74990494350975, 215.54982889831751]",S0194,1
0.1,23,1.0,2,"[119.74990494350975, 215.54982889831751]",S0194,1
0.1,24,0.5,2,"[119.74990494350975, 231.5164828907855]",S0194,1
0.1,25,1.0,2,"[119.74990494350975, 223.53315589455153]",S0194,1
0.1,26,1.0,2,"[119.74990494350975, 207.56650190208353]",S0194,1
0.1,27,1.0,2,"[119.74990494350975, 215.54982889831751]",S0194,1
0.1,28,0.6666666666666666,1,[119.74990494350975],S0194,1
0.1,29,1.0,2,"[127.73323193974375, 215.54982889831751]",S0194,1
0.1,30,1.0,2,"[127.73323193974375, 215.54982889831751]",S0194,1
0.1,31,1.0,2,"[119.74990494350975, 207.56650190208353]",S0194,1
0.1,32,1.0,2,"[111.76657794727575, 215.54982889831751]",S0194,1
0.1,33,1.0,2,"[119.74990494350975, 215.54982889831751]",S0194,1
0.1,34,1.0,2,"[119.74990494350975, 223.53315589455153]",S0194,1
0.1,35,1.0,2,"[119.74990494350975, 215.54982889831751]",S0194,1
0.1,36,1.0,2,"[127.73323193974375, 215.54982889831751]",S0194,1
0.1,37,1.0,2,"[119.74990494350975, 215.54982889831751]",S0194,1
0.1,38,0.6666666666666666,1,[119.74990494350975],S0194,1
0.1,39,0.6666666666666666,1,[119.74990494350975],S0194,1
0.1,40,1.0,2,"[119.74990494350975, 215.54982889831751]",S0194,1
0.1,41,1.0,2,"[119.74990494350975, 215.54982889831751]",S0194,1
0.1,42,1.0,2,"[119.74990494350975, 215.54982889831751]",S0194,1
0.1,43,1.0,2,"[119.74990494350975, 215.54982889831751]",S0194,1
0.1,44,0.5,2,"[111.76657794727575, 231.5164828907855]",S0194,1
0.1,45,0.5,2,"[119.74990494350975, 231.5164828907855]",S0194,1
0.1,46,1.0,2,"[119.74990494350975, 215.54982889831751]",S0194,1
0.1,47,1.0,2,"[127.73323193974375, 215.54982889831751]",S0194,1
0.1,48,1.0,2,"[119.74990494350975, 215.54982889831751]",S0194,1
0.1,49,1.0,2,"[127.73323193974375, 215.54982889831751]",S0194,1
0.05,0,1.0,1,[55.88328897363789],S0195,-1
0.05,1,1.0,1,[39.91663498116992],S0195,-1
0.05,2,1.0,1,[39.91663498116992],S0195,-1
0.05,3,1.0,1,[39.91663498116992],S0195,-1
0.05,4,1.0,1,[39.91663498116992],S0195,-1
0.05,5,1.0,1,[39.91663498116992],S0195,-1
0.05,6,1.0,1,[39.91663498116992],S0195,-1
0.05,7,1.0,1,[39.91663498116992],S0195,-1
0.05,8,1.0,1,[39.91663498116992],S0195,-1
0.05,9,1.0,1,[39.91663498116992],S0195,-1
0.05,10,1.0,1,[39.91663498116992],S0195,-1
0.05,11,1.0,1,[55.88328897363789],S0195,-1
0.05,12,1.0,1,[55.88328897363789],S0195,-1
0.05,13,1.0,1,[39.91663498116992],S0195,-1
0.05,14,1.0,1,[39.91663498116992],S0195,-1
0.05,15,1.0,1,[39.91663498116992],S0195,-1
0.05,16,1.0,1,[39.91663498116992],S0195,-1
0.05,17,1.0,1,[39.91663498116992],S0195,-1
0.05,18,1.0,1,[55.88328897363789],S0195,-1
0.05,19,1.0,1,[39.91663498116992],S0195,-1
0.05,20,1.0,1,[39.91663498116992],S0195,-1
0.05,21,1.0,1,[39.91663498116992],S0195,-1
0.05,22,1.0,1,[55.88328897363789],S0195,-1
0.05,23,1.0,1,[39.91663498116992],S0195,-1
0.05,24,1.0,1,[39.91663498116992],S0195,-1
0.05,25,1.0,1,[39.91663498116992],S0195,-1
0.05,26,1.0,1,[47.899961977403905],S0195,-1
0.05,27,1.0,1,[47.899961977403905],S0195,-1
0.05,28,1.0,1,[39.91663498116992],S0195,-1
0.05,29,1.0,1,[39.91663498116992],S0195,-1
0.05,30,1.0,1,[39.91663498116992],S0195,-1
0.05,31,1.0,1,[39.91663498116992],S0195,-1
0.05,32,1.0,1,[55.88328897363789],S0195,-1
0.05,33,1.0,1,[39.91663498116992],S0195,-1
0.05,34,1.0,1,[39.91663498116992],S0195,-1
0.05,35,1.0,1,[55.88328897363789],S0195,-1
0.05,36,1.0,1,[39.91663498116992],S0195,-1
0.05,37,1.0,1,[39.91663498116992],S0195,-1
0.05,38,1.0,1,[39.91663498116992],S0195,-1
0.05,39,1.0,1,[39.91663498116992],S0195,-1
0.05,40,1.0,1,[55.88328897363789],S0195,-1
0.05,41,1.0,1,[39.91663498116992],S0195,-1
0.05,42,1.0,1,[55.88328897363789],S0195,-1
0.05,43,1.0,1,[39.91663498116992],S0195,-1
0.05,44,1.0,1,[39.91663498116992],S0195,-1
0.05,45,1.0,1,[55.88328897363789],S0195,-1
0.05,46,1.0,1,[39.91663498116992],S0195,-1
0.05,47,1.0,1,[39.91663498116992],S0195,-1
0.05,48,1.0,1,[39.91663498116992],S0195,-1
0.05,49,1.0,1,[39.91663498116992],S0195,-1
0.1,0,1.0,1,[39.91663498116992],S0195,-1
0.1,1,1.0,1,[39.91663498116992],S0195,-1
0.1,2,1.0,1,[55.88328897363789],S0195,-1
0.1,3,1.0,1,[39.91663498116992],S0195,-1
0.1,4,1.0,1,[55.88328897363789],S0195,-1
0.1,5,1.0,1,[39.91663498116992],S0195,-1
0.1,6,1.0,1,[39.91663498116992],S0195,-1
0.1,7,1.0,1,[39.91663498116992],S0195,-1
0.1,8,1.0,1,[55.88328897363789],S0195,-1
0.1,9,1.0,1,[39.91663498116992],S0195,-1
0.1,10,1.0,1,[39.91663498116992],S0195,-1
0.1,11,1.0,1,[39.91663498116992],S0195,-1
0.1,12,1.0,1,[39.91663498116992],S0195,-1
0.1,13,1.0,1,[39.91663498116992],S0195,-1
0.1,14,1.0,1,[39.91663498116992],S0195,-1
0.1,15,1.0,1,[39.91663498116992],S0195,-1
0.1,16,1.0,1,[39.91663498116992],S0195,-1
0.1,17,1.0,1,[55.88328897363789],S0195,-1
0.1,18,1.0,1,[55.88328897363789],S0195,-1
0.1,19,1.0,1,[39.91663498116992],S0195,-1
0.1,20,1.0,1,[39.91663498116992],S0195,-1
0.1,21,1.0,1,[39.91663498116992],S0195,-1
0.1,22,0.0,1,[63.86661596987187],S0195,-1
0.1,23,1.0,1,[39.91663498116992],S0195,-1
0.1,24,1.0,1,[39.91663498116992],S0195,-1
0.1,25,1.0,1,[39.91663498116992],S0195,-1
0.1,26,1.0,1,[39.91663498116992],S0195,-1
0.1,27,1.0,1,[39.91663498116992],S0195,-1
0.1,28,1.0,1,[39.91663498116992],S0195,-1
0.1,29,1.0,1,[39.91663498116992],S0195,-1
0.1,30,1.0,1,[55.88328897363789],S0195,-1
0.1,31,1.0,1,[39.91663498116992],S0195,-1
0.1,32,1.0,1,[39.91663498116992],S0195,-1
0.1,33,1.0,1,[55.88328897363789],S0195,-1
0.1,34,1.0,1,[39.91663498116992],S0195,-1
0.1,35,1.0,1,[55.88328897363789],S0195,-1
0.1,36,1.0,1,[39.91663498116992],S0195,-1
0.1,37,1.0,1,[55.88328897363789],S0195,-1
0.1,38,1.0,1,[39.91663498116992],S0195,-1
0.1,39,1.0,1,[39.91663498116992],S0195,-1
0.1,40,1.0,1,[39.91663498116992],S0195,-1
0.1,41,1.0,1,[47.899961977403905],S0195,-1
0.1,42,1.0,1,[39.91663498116992],S0195,-1
0.1,43,1.0,1,[39.91663498116992],S0195,-1
0.1,44,1.0,1,[55.88328897363789],S0195,-1
0.1,45,1.0,1,[55.88328897363789],S0195,-1
0.1,46,1.0,1,[39.91663498116992],S0195,-1
0.1,47,1.0,1,[47.899961977403905],S0195,-1
0.1,48,1.0,1,[55.88328897363789],S0195,-1
0.1,49,1.0,1,[39.91663498116992],S0195,-1
0.05,0,1.0,2,"[71.84994296610586, 183.6165209133816]",S0196,1
0.05,1,1.0,2,"[71.84994296610586, 175.63319391714762]",S0196,1
0.05,2,1.0,2,"[71.84994296610586, 183.6165209133816]",S0196,1
0.05,3,1.0,2,"[71.84994296610586, 183.6165209133816]",S0196,1
0.05,4,1.0,2,"[71.84994296610586, 183.6165209133816]",S0196,1
0.05,5,1.0,2,"[71.84994296610586, 183.6165209133816]",S0196,1
0.05,6,1.0,2,"[71.84994296610586, 183.6165209133816]",S0196,1
0.05,7,1.0,2,"[71.84994296610586, 183.6165209133816]",S0196,1
0.05,8,1.0,2,"[71.84994296610586, 183.6165209133816]",S0196,1
0.05,9,1.0,2,"[71.84994296610586, 183.6165209133816]",S0196,1
0.05,10,1.0,2,"[71.84994296610586, 183.6165209133816]",S0196,1
0.05,11,1.0,2,"[71.84994296610586, 183.6165209133816]",S0196,1
0.05,12,1.0,2,"[71.84994296610586, 183.6165209133816]",S0196,1
0.05,13,1.0,2,"[71.84994296610586, 183.6165209133816]",S0196,1
0.05,14,1.0,2,"[71.84994296610586, 183.6165209133816]",S0196,1
0.05,15,1.0,2,"[79.83326996233984, 183.6165209133816]",S0196,1
0.05,16,1.0,2,"[71.84994296610586, 183.6165209133816]",S0196,1
0.05,17,1.0,2,"[71.84994296610586, 183.6165209133816]",S0196,1
0.05,18,0.5,2,"[39.91663498116992, 183.6165209133816]",S0196,1
0.05,19,1.0,2,"[71.84994296610586, 183.6165209133816]",S0196,1
0.05,20,1.0,2,"[71.84994296610586, 183.6165209133816]",S0196,1
0.05,21,1.0,2,"[79.83326996233984, 183.6165209133816]",S0196,1
0.05,22,1.0,2,"[71.84994296610586, 183.6165209133816]",S0196,1
0.05,23,1.0,2,"[71.84994296610586, 183.6165209133816]",S0196,1
0.05,24,1.0,2,"[71.84994296610586, 183.6165209133816]",S0196,1
0.05,25,1.0,2,"[71.84994296610586, 183.6165209133816]",S0196,1
0.05,26,1.0,2,"[71.84994296610586, 183.6165209133816]",S0196,1
0.05,27,1.0,2,"[71.84994296610586, 175.63319391714762]",S0196,1
0.05,28,1.0,2,"[71.84994296610586, 183.6165209133816]",S0196,1
0.05,29,1.0,2,"[71.84994296610586, 183.6165209133816]",S0196,1
0.05,30,1.0,2,"[71.84994296610586, 183.6165209133816]",S0196,1
0.05,31,1.0,2,"[71.84994296610586, 175.63319391714762]",S0196,1
0.05,32,1.0,2,"[71.84994296610586, 183.6165209133816]",S0196,1
0.05,33,1.0,2,"[71.84994296610586, 183.6165209133816]",S0196,1
0.05,34,1.0,2,"[71.84994296610586, 183.6165209133816]",S0196,1
0.05,35,1.0,2,"[71.84994296610586, 183.6165209133816]",S0196,1
0.05,36,1.0,2,"[71.84994296610586, 183.6165209133816]",S0196,1
0.05,37,1.0,2,"[71.84994296610586, 191.5998479096156]",S0196,1
0.05,38,1.0,2,"[79.83326996233984, 183.6165209133816]",S0196,1
0.05,39,1.0,2,"[71.84994296610586, 183.6165209133816]",S0196,1
0.05,40,1.0,2,"[71.84994296610586, 183.6165209133816]",S0196,1
0.05,41,1.0,2,"[71.84994296610586, 175.63319391714762]",S0196,1
0.05,42,1.0,2,"[71.84994296610586, 183.6165209133816]",S0196,1
0.05,43,1.0,2,"[71.84994296610586, 183.6165209133816]",S0196,1
0.05,44,1.0,2,"[71.84994296610586, 183.6165209133816]",S0196,1
0.05,45,1.0,2,"[71.84994296610586, 183.6165209133816]",S0196,1
0.05,46,1.0,2,"[71.84994296610586, 183.6165209133816]",S0196,1
0.05,47,0.5,2,"[39.91663498116992, 183.6165209133816]",S0196,1
0.05,48,1.0,2,"[71.84994296610586, 183.6165209133816]",S0196,1
0.05,49,1.0,2,"[71.84994296610586, 183.6165209133816]",S0196,1
0.1,0,1.0,2,"[71.84994296610586, 183.6165209133816]",S0196,1
0.1,1,1.0,2,"[71.84994296610586, 183.6165209133816]",S0196,1
0.1,2,1.0,2,"[71.84994296610586, 183.6165209133816]",S0196,1
0.1,3,1.0,2,"[79.83326996233984, 183.6165209133816]",S0196,1
0.1,4,1.0,2,"[71.84994296610586, 183.6165209133816]",S0196,1
0.1,5,1.0,2,"[71.84994296610586, 183.6165209133816]",S0196,1
0.1,6,1.0,2,"[71.84994296610586, 183.6165209133816]",S0196,1
0.1,7,1.0,2,"[71.84994296610586, 183.6165209133816]",S0196,1
0.1,8,1.0,2,"[71.84994296610586, 175.63319391714762]",S0196,1
0.1,9,0.5,2,"[39.91663498116992, 183.6165209133816]",S0196,1
0.1,10,1.0,2,"[71.84994296610586, 191.5998479096156]",S0196,1
0.1,11,1.0,2,"[71.84994296610586, 183.6165209133816]",S0196,1
0.1,12,1.0,2,"[71.84994296610586, 183.6165209133816]",S0196,1
0.1,13,1.0,2,"[71.84994296610586, 175.63319391714762]",S0196,1
0.1,14,1.0,2,"[71.84994296610586, 183.6165209133816]",S0196,1
0.1,15,1.0,2,"[79.83326996233984, 191.5998479096156]",S0196,1
0.1,16,1.0,2,"[71.84994296610586, 183.6165209133816]",S0196,1
0.1,17,0.5,2,"[39.91663498116992, 183.6165209133816]",S0196,1
0.1,18,1.0,2,"[71.84994296610586, 183.6165209133816]",S0196,1
0.1,19,1.0,2,"[71.84994296610586, 183.6165209133816]",S0196,1
0.1,20,1.0,2,"[71.84994296610586, 175.63319391714762]",S0196,1
0.1,21,1.0,2,"[71.84994296610586, 183.6165209133816]",S0196,1
0.1,22,1.0,2,"[71.84994296610586, 183.6165209133816]",S0196,1
0.1,23,1.0,2,"[71.84994296610586, 183.6165209133816]",S0196,1
0.1,24,1.0,2,"[71.84994296610586, 183.6165209133816]",S0196,1
0.1,25,1.0,2,"[71.84994296610586, 175.63319391714762]",S0196,1
0.1,26,1.0,2,"[71.84994296610586, 183.6165209133816]",S0196,1
0.1,27,0.5,2,"[39.91663498116992, 191.5998479096156]",S0196,1
0.1,28,1.0,2,"[71.84994296610586, 183.6165209133816]",S0196,1
0.1,29,1.0,2,"[71.84994296610586, 175.63319391714762]",S0196,1
0.1,30,1.0,2,"[71.84994296610586, 183.6165209133816]",S0196,1
0.1,31,1.0,2,"[79.83326996233984, 183.6165209133816]",S0196,1
0.1,32,0.6666666666666666,1,[183.6165209133816],S0196,1
0.1,33,1.0,2,"[71.84994296610586, 183.6165209133816]",S0196,1
0.1,34,1.0,2,"[71.84994296610586, 191.5998479096156]",S0196,1
0.1,35,1.0,2,"[71.84994296610586, 175.63319391714762]",S0196,1
0.1,36,1.0,2,"[71.84994296610586, 191.5998479096156]",S0196,1
0.1,37,1.0,2,"[71.84994296610586, 175.63319391714762]",S0196,1
0.1,38,1.0,2,"[71.84994296610586, 183.6165209133816]",S0196,1
0.1,39,1.0,2,"[79.83326996233984, 183.6165209133816]",S0196,1
0.1,40,1.0,2,"[71.84994296610586, 183.6165209133816]",S0196,1
0.1,41,1.0,2,"[71.84994296610586, 175.63319391714762]",S0196,1
0.1,42,1.0,2,"[71.84994296610586, 191.5998479096156]",S0196,1
0.1,43,1.0,2,"[71.84994296610586, 183.6165209133816]",S0196,1
0.1,44,1.0,2,"[71.84994296610586, 183.6165209133816]",S0196,1
0.1,45,1.0,2,"[79.83326996233984, 183.6165209133816]",S0196,1
0.1,46,0.6666666666666666,1,[183.6165209133816],S0196,1
0.1,47,1.0,2,"[71.84994296610586, 183.6165209133816]",S0196,1
0.1,48,1.0,2,"[87.81659695857383, 183.6165209133816]",S0196,1
0.1,49,1.0,2,"[71.84994296610586, 183.6165209133816]",S0196,1
0.05,0,1.0,2,"[94.00802510615097, 208.90672245811325]",S0197,-1
0.05,1,0.5,2,"[73.11735286033964, 240.24273082683024]",S0197,-1
0.05,2,1.0,2,"[94.00802510615097, 219.35205858101892]",S0197,-1
0.05,3,1.0,2,"[94.00802510615097, 219.35205858101892]",S0197,-1
0.05,4,1.0,2,"[94.00802510615097, 208.90672245811325]",S0197,-1
0.05,5,1.0,2,"[94.00802510615097, 229.79739470392457]",S0197,-1
0.05,6,1.0,2,"[94.00802510615097, 219.35205858101892]",S0197,-1
0.05,7,1.0,2,"[94.00802510615097, 229.79739470392457]",S0197,-1
0.05,8,1.0,2,"[94.00802510615097, 219.35205858101892]",S0197,-1
0.05,9,1.0,2,"[94.00802510615097, 219.35205858101892]",S0197,-1
0.05,10,1.0,2,"[94.00802510615097, 219.35205858101892]",S0197,-1
0.05,11,1.0,2,"[94.00802510615097, 219.35205858101892]",S0197,-1
0.05,12,1.0,2,"[94.00802510615097, 229.79739470392457]",S0197,-1
0.05,13,0.5,2,"[73.11735286033964, 219.35205858101892]",S0197,-1
0.05,14,1.0,2,"[94.00802510615097, 219.35205858101892]",S0197,-1
0.05,15,1.0,2,"[94.00802510615097, 219.35205858101892]",S0197,-1
0.05,16,1.0,2,"[94.00802510615097, 219.35205858101892]",S0197,-1
0.05,17,0.5,2,"[73.11735286033964, 219.35205858101892]",S0197,-1
0.05,18,1.0,2,"[94.00802510615097, 219.35205858101892]",S0197,-1
0.05,19,0.5,2,"[73.11735286033964, 219.35205858101892]",S0197,-1
0.05,20,1.0,2,"[94.00802510615097, 219.35205858101892]",S0197,-1
0.05,21,0.5,2,"[73.11735286033964, 240.24273082683024]",S0197,-1
0.05,22,0.5,2,"[52.22668061452832, 240.24273082683024]",S0197,-1
0.05,23,0.5,2,"[73.11735286033964, 219.35205858101892]",S0197,-1
0.05,24,1.0,2,"[94.00802510615097, 208.90672245811325]",S0197,-1
0.05,25,1.0,2,"[94.00802510615097, 219.35205858101892]",S0197,-1
0.05,26,1.0,2,"[94.00802510615097, 219.35205858101892]",S0197,-1
0.05,27,1.0,2,"[83.56268898324531, 219.35205858101892]",S0197,-1
0.05,28,1.0,2,"[94.00802510615097, 229.79739470392457]",S0197,-1
0.05,29,1.0,2,"[94.00802510615097, 219.35205858101892]",S0197,-1
0.05,30,0.5,2,"[52.22668061452832, 240.24273082683024]",S0197,-1
0.05,31,1.0,2,"[94.00802510615097, 219.35205858101892]",S0197,-1
0.05,32,1.0,2,"[94.00802510615097, 219.35205858101892]",S0197,-1
0.05,33,1.0,2,"[94.00802510615097, 219.35205858101892]",S0197,-1
0.05,34,0.5,2,"[73.11735286033964, 219.35205858101892]",S0197,-1
0.05,35,1.0,2,"[94.00802510615097, 219.35205858101892]",S0197,-1
0.05,36,1.0,2,"[94.00802510615097, 219.35205858101892]",S0197,-1
0.05,37,1.0,2,"[94.00802510615097, 229.79739470392457]",S0197,-1
0.05,38,1.0,2,"[94.00802510615097, 219.35205858101892]",S0197,-1
0.05,39,1.0,2,"[94.00802510615097, 219.35205858101892]",S0197,-1
0.05,40,0.5,2,"[73.11735286033964, 240.24273082683024]",S0197,-1
0.05,41,0.5,2,"[73.11735286033964, 240.24273082683024]",S0197,-1
0.05,42,0.5,2,"[73.11735286033964, 219.35205858101892]",S0197,-1
0.05,43,1.0,2,"[94.00802510615097, 219.35205858101892]",S0197,-1
0.05,44,1.0,2,"[94.00802510615097, 219.35205858101892]",S0197,-1
0.05,45,1.0,2,"[94.00802510615097, 219.35205858101892]",S0197,-1
0.05,46,1.0,2,"[94.00802510615097, 229.79739470392457]",S0197,-1
0.05,47,1.0,2,"[94.00802510615097, 229.79739470392457]",S0197,-1
0.05,48,1.0,2,"[94.00802510615097, 219.35205858101892]",S0197,-1
0.05,49,1.0,2,"[94.00802510615097, 219.35205858101892]",S0197,-1
0.1,0,0.5,2,"[73.11735286033964, 229.79739470392457]",S0197,-1
0.1,1,1.0,2,"[94.00802510615097, 219.35205858101892]",S0197,-1
0.1,2,0.5,2,"[73.11735286033964, 219.35205858101892]",S0197,-1
0.1,3,1.0,2,"[83.56268898324531, 240.24273082683024]",S0197,-1
0.1,4,0.5,2,"[94.00802510615097, 198.46138633520758]",S0197,-1
0.1,5,0.5,2,"[73.11735286033964, 219.35205858101892]",S0197,-1
0.1,6,1.0,2,"[94.00802510615097, 219.35205858101892]",S0197,-1
0.1,7,1.0,2,"[94.00802510615097, 208.90672245811325]",S0197,-1
0.1,8,1.0,2,"[94.00802510615097, 219.35205858101892]",S0197,-1
0.1,9,1.0,2,"[94.00802510615097, 219.35205858101892]",S0197,-1
0.1,10,1.0,2,"[114.89869735196228, 240.24273082683024]",S0197,-1
0.1,11,0.5,2,"[73.11735286033964, 240.24273082683024]",S0197,-1
0.1,12,1.0,2,"[104.45336122905661, 219.35205858101892]",S0197,-1
0.1,13,0.5,2,"[73.11735286033964, 240.24273082683024]",S0197,-1
0.1,14,0.5,2,"[52.22668061452832, 240.24273082683024]",S0197,-1
0.1,15,1.0,2,"[94.00802510615097, 208.90672245811325]",S0197,-1
0.1,16,0.5,2,"[73.11735286033964, 240.24273082683024]",S0197,-1
0.1,17,1.0,2,"[94.00802510615097, 219.35205858101892]",S0197,-1
0.1,18,1.0,2,"[94.00802510615097, 219.35205858101892]",S0197,-1
0.1,19,1.0,2,"[94.00802510615097, 219.35205858101892]",S0197,-1
0.1,20,1.0,2,"[94.00802510615097, 208.90672245811325]",S0197,-1
0.1,21,1.0,2,"[94.00802510615097, 208.90672245811325]",S0197,-1
0.1,22,0.5,2,"[73.11735286033964, 240.24273082683024]",S0197,-1
0.1,23,0.5,2,"[73.11735286033964, 240.24273082683024]",S0197,-1
0.1,24,1.0,2,"[94.00802510615097, 219.35205858101892]",S0197,-1
0.1,25,1.0,2,"[94.00802510615097, 219.35205858101892]",S0197,-1
0.1,26,1.0,2,"[94.00802510615097, 219.35205858101892]",S0197,-1
0.1,27,1.0,2,"[94.00802510615097, 208.90672245811325]",S0197,-1
0.1,28,0.5,2,"[52.22668061452832, 240.24273082683024]",S0197,-1
0.1,29,1.0,2,"[94.00802510615097, 219.35205858101892]",S0197,-1
0.1,30,0.5,2,"[73.11735286033964, 240.24273082683024]",S0197,-1
0.1,31,0.5,2,"[94.00802510615097, 198.46138633520758]",S0197,-1
0.1,32,1.0,2,"[104.45336122905661, 219.35205858101892]",S0197,-1
0.1,33,1.0,2,"[94.00802510615097, 219.35205858101892]",S0197,-1
0.1,34,0.5,2,"[52.22668061452832, 240.24273082683024]",S0197,-1
0.1,35,1.0,2,"[94.00802510615097, 219.35205858101892]",S0197,-1
0.1,36,0.5,2,"[52.22668061452832, 240.24273082683024]",S0197,-1
0.1,37,1.0,2,"[94.00802510615097, 219.35205858101892]",S0197,-1
0.1,38,0.5,2,"[52.22668061452832, 240.24273082683024]",S0197,-1
0.1,39,1.0,2,"[94.00802510615097, 219.35205858101892]",S0197,-1
0.1,40,0.5,2,"[94.00802510615097, 198.46138633520758]",S0197,-1
0.1,41,1.0,2,"[94.00802510615097, 229.79739470392457]",S0197,-1
0.1,42,0.5,2,"[73.11735286033964, 219.35205858101892]",S0197,-1
0.1,43,1.0,2,"[94.00802510615097, 240.24273082683024]",S0197,-1
0.1,44,1.0,2,"[83.56268898324531, 219.35205858101892]",S0197,-1
0.1,45,1.0,2,"[94.00802510615097, 219.35205858101892]",S0197,-1
0.1,46,0.5,2,"[73.11735286033964, 219.35205858101892]",S0197,-1
0.1,47,1.0,2,"[94.00802510615097, 219.35205858101892]",S0197,-1
0.1,48,1.0,2,"[94.00802510615097, 240.24273082683024]",S0197,-1
0.1,49,1.0,2,"[94.00802510615097, 208.90672245811325]",S0197,-1
0.05,0,0.5,2,"[156.68004184358495, 240.2427308268302]",S0198,0
0.05,1,1.0,2,"[135.7893695977736, 219.3520585810189]",S0198,0
0.05,2,0.5,2,"[156.68004184358495, 240.2427308268302]",S0198,0
0.05,3,1.0,2,"[135.7893695977736, 219.3520585810189]",S0198,0
0.05,4,0.0,1,[188.01605021230193],S0198,0
0.05,5,0.5,2,"[156.68004184358495, 240.2427308268302]",S0198,0
0.05,6,0.5,2,"[156.68004184358495, 240.2427308268302]",S0198,0
0.05,7,1.0,2,"[135.7893695977736, 219.3520585810189]",S0198,0
0.05,8,1.0,2,"[135.7893695977736, 240.2427308268302]",S0198,0
0.05,9,1.0,2,"[135.7893695977736, 219.3520585810189]",S0198,0
0.05,10,1.0,2,"[135.7893695977736, 240.2427308268302]",S0198,0
0.05,11,1.0,2,"[125.34403347486796, 240.2427308268302]",S0198,0
0.05,12,1.0,2,"[135.7893695977736, 240.2427308268302]",S0198,0
0.05,13,1.0,2,"[135.7893695977736, 219.3520585810189]",S0198,0
0.05,14,0.5,2,"[156.68004184358495, 240.2427308268302]",S0198,0
