curve_id,source_file,doi,record,series_name,x_name,x_unit,y_name,y_unit,time_factor_to_hours,duration_hours,n_unique_points,n_observed_in_window,first_value,source_sha256,confidence_level,status,review_reason,window_hours,amplitude,start_value,end_value,end_minus_start,end_minus_start_ratio,gain_abs,gain_ratio,peak_drop_abs,peak_drop_ratio,early_peak_drop_abs,early_peak_drop_ratio,early_drop_abs,early_drop_ratio,recovery_abs,recovery_ratio,post_recovery_drop_abs,post_recovery_drop_ratio,t_peak_fraction,t_early_min_fraction,t_recovery_fraction,early_boundary_fraction,early_slope,late_slope,fraction_negative_steps,prior_features_verified,strict_class,key_effect_fraction_of_start,rate_contrast,template_correlation,plot_id,raw_cluster_id,class_label,suggested_shape_name,pce_norm_0h,pce_norm_200h,selection_or_exclusion_reasons
10.1021_acs.jpcc.1c04343_Fig5_B_stability_performance_curve_pce_ee7ccb02c3,lab/data_all/x_time_h/10.1021_acs.jpcc.1c04343/Fig5_B_stability_performance_curve_pce/accepted/10.1021_acs.jpcc.1c04343__Fig5__B__stability_performance_curve_pce__Control__Series_3.csv,10.1021/acs.jpcc.1c04343,Fig5_B_stability_performance_curve_pce,10.1021_acs.jpcc.1c04343__Fig5__B__stability_performance_curve_pce__Control__Series_3,Time,(h),Normalized PCE,,1.0,828.1204005300203,51,31,0.9996590738789468,8f6037b655676a6613ea2bca089d7fd0cc9bab875b9a656018c7bc4d2b87b380,high,boundary_candidate,早期下降速度不足末段1.5倍,500,0.6216283309334623,0.9929313958832028,0.3848608489047447,-0.608070546978458,-0.9781898873002692,0.0071164085568523,0.0114480119433521,0.6151869555353104,0.9896378992436216,0.2469047595772298,0.3971903262621052,0.2397883510203774,0.385742314318753,0.0,0.0,0.3682821959580806,0.5924475729815164,0.0,0.4,0.4,0.4,-0.6422334630026536,-0.6992663805420483,1.0,True,IFO-Slope,0.2414953863021805,0.9184389252416444,0.8240292275354577,S611,2.0,class_02,no_initial_change_moderate_loss,1.0,0.7530990357647068,included
10.1021_acs.jpcc.1c04343_Fig5_B_stability_performance_curve_pce_31fb4c74a6,lab/data_all/x_time_h/10.1021_acs.jpcc.1c04343/Fig5_B_stability_performance_curve_pce/accepted/10.1021_acs.jpcc.1c04343__Fig5__B__stability_performance_curve_pce__PEAI-2D_3D__Series_1.csv,10.1021/acs.jpcc.1c04343,Fig5_B_stability_performance_curve_pce,10.1021_acs.jpcc.1c04343__Fig5__B__stability_performance_curve_pce__PEAI-2D_3D__Series_1,Time,(h),Normalized PCE,,1.0,1324.9926408480324,81,31,1.005368907550306,d7e5ece82bf9821017f5264b8b6b1e9d33129a43a8889e237381b6e24e5eab41,high,boundary_candidate,早期下降速度不足末段1.5倍,500,0.1259096517925976,0.999789718629347,0.8753077687142387,-0.1244819499151083,-0.98866090202647,0.0002073711776214,0.0016469839656381,0.1246893210927297,0.9903078859921082,0.0290841681014187,0.2309923638683963,0.0288767969237973,0.2293453799027582,0.0,0.0,0.095605152991311,0.7593155221237118,0.0533333333333333,0.4,0.4,0.4,-0.0195006729521564,-0.1462182422510308,0.9266666666666666,True,IFO-Slope,0.0288828704533846,0.1333668949369343,0.7339518955657505,S612,0.0,class_01,no_initial_change_stable,0.9997897186293604,0.9709700606146447,included
10.1021_acs.jpclett.1c01074_Fig4_C_stability_performance_curve_pce_22ae3b5955,lab/data_all/x_time_h/10.1021_acs.jpclett.1c01074/Fig4_C_stability_performance_curve_pce/accepted/10.1021_acs.jpclett.1c01074__Fig4__C__stability_performance_curve_pce__Control__Series_1.csv,10.1021/acs.jpclett.1c01074,Fig4_C_stability_performance_curve_pce,10.1021_acs.jpclett.1c01074__Fig4__C__stability_performance_curve_pce__Control__Series_1,Time,hour,Normalized PCE,,1.0,996.8911020345736,115,58,1.0048962368373116,ce333a8052972a4e2c07ebb28ab9cb2e3c482cc29f096efa81c71ea1ab6cdce2,high,clear_match,,500,0.5049481288373767,0.9928861696325968,0.4987885115579626,-0.4940976580746342,-0.9785117121084788,0.0071138303674026,0.0140882398827419,0.5012114884420369,0.9925999519912208,0.2785543069235562,0.5516493497360146,0.2714404765561535,0.5375611098532727,0.0,0.0,0.2226571815184806,0.4409506022552061,0.0,0.4,0.4,0.4,-0.7629006457678917,-0.069598329104164,0.8633333333333333,True,IFO-Slope,0.2733852931566125,10.96147932842036,0.8781662141078328,S613,2.0,class_02,no_initial_change_moderate_loss,1.0,0.7215864433161225,included
10.1021_acs.jpclett.1c02371_Fig5_A_stability_performance_curve_pce_2aabb45775,lab/data_all/x_time_h/10.1021_acs.jpclett.1c02371/Fig5_A_stability_performance_curve_pce/accepted/10.1021_acs.jpclett.1c02371__Fig5__A__stability_performance_curve_pce__TiO₂__Series_1.csv,10.1021/acs.jpclett.1c02371,Fig5_A_stability_performance_curve_pce,10.1021_acs.jpclett.1c02371__Fig5__A__stability_performance_curve_pce__TiO₂__Series_1,Time (h),(h),PCE (norm.),(norm.),1.0,976.7181315677472,99,51,0.9384973488761392,4ba9494374d8fbf9ddb3285e685d63d008bc277eb58090c8d90e96bf5aad658e,high,clear_match,,500,0.5855684923751558,0.9877063874640896,0.4184470389570046,-0.5692593485070849,-0.9721481874786012,0.0123327486136226,0.0210611547141123,0.5815920971207076,0.9932093421927136,0.3711301259135007,0.633794561603101,0.3626725655719277,0.6193512292658917,0.0101714898204198,0.0173702819616586,0.2167582727555769,0.3701672401743681,0.0,0.3566666666666667,0.4233333333333333,0.4,-1.7934239814638706,-0.3250863548409288,0.9166666666666666,True,IFO-Slope,0.3671866155518951,5.516761791928881,0.933860584273967,S614,1.0,class_03,initial_drop_rapid_loss,1.0,0.6283544735992456,included
10.1021_acs.jpclett.8b03194_Fig4_A_stability_performance_curve_pce_1714e3380e,lab/data_all/x_time_h/10.1021_acs.jpclett.8b03194/Fig4_A_stability_performance_curve_pce/accepted/10.1021_acs.jpclett.8b03194__Fig4__A__stability_performance_curve_pce__0%Csl__Series_2.csv,10.1021/acs.jpclett.8b03194,Fig4_A_stability_performance_curve_pce,10.1021_acs.jpclett.8b03194__Fig4__A__stability_performance_curve_pce__0%Csl__Series_2,Time,(h),PCE/PCE₀,,1.0,1424.3261558601616,47,17,0.9641158809362992,b76d5d14a1f201ccd42d26402558f1e7f7b10876e65f08f6f48bfee3ccdbb79e,high,clear_match,,500,0.2885803838496549,0.997263339491106,0.7153614357219383,-0.2819019037691677,-0.976857470381748,0.0027347640271181,0.0094766109554518,0.2846366677962858,0.9863340813371996,0.1374026885830273,0.4761331548252828,0.1346679245559091,0.4666565438698309,0.0,0.0,0.1472339792132585,0.5102009265119168,0.0,0.4,0.4,0.4,-0.3852116724247931,-0.1940284458650238,1.0,True,IFO-Slope,0.1350374762844776,1.9853360712519752,0.8756676797130748,S615,,,,,,unique_points_4_to_9_main_qc
10.1021_acs.jpclett.8b03194_Fig4_A_stability_performance_curve_pce_2_000a82dd20,lab/data_all/x_time_h/10.1021_acs.jpclett.8b03194/Fig4_A_stability_performance_curve_pce_2/accepted/10.1021_acs.jpclett.8b03194__Fig4__A__stability_performance_curve_pce_2__0%_CsI__Series_2.csv,10.1021/acs.jpclett.8b03194,Fig4_A_stability_performance_curve_pce_2,10.1021_acs.jpclett.8b03194__Fig4__A__stability_performance_curve_pce_2__0%_CsI__Series_2,Time,(h),PCE/PCE₀,,1.0,1409.8462787342985,43,15,0.9693526922364114,742592fea6ccdefd1ac8c0984bce7e0a59e9710728b4db53983873696796806f,high,clear_match,,500,0.2928314429410398,0.9965444556193548,0.7117106178864604,-0.2848338377328943,-0.972688707442678,0.0034567468295815,0.0118045616784312,0.2882905845624758,0.9844932691211092,0.1404272334071138,0.4795497095419093,0.1369704865775323,0.4677451478634781,0.0,0.0,0.1478633511553619,0.5049435595791998,0.0,0.4,0.4,0.4,-0.4379940880448851,-0.1827834812461049,1.0,True,IFO-Slope,0.1374454353794029,2.3962454651750353,0.8775544999733178,S616,,,,,,unique_points_4_to_9_main_qc
10.1021_acs.jpclett.9b03414_Fig5_H_stability_32ac84e034,lab/data_all/x_time_h/10.1021_acs.jpclett.9b03414/Fig5_H_stability/accepted/10.1021_acs.jpclett.9b03414__Fig5__H__stability__n=5__Series_1.csv,10.1021/acs.jpclett.9b03414,Fig5_H_stability,10.1021_acs.jpclett.9b03414__Fig5__H__stability__n=5__Series_1,Time,(h),Normalized PCE,,1.0,1003.28241683828,39,19,0.98927643262259,acf523b1b43d7847ea5b53e4492d65a5bc3ca6afb946bc6d8a9df0da76e052f2,high,clear_match,,500,0.0623661223933539,0.9981928079284118,0.9387238851100947,-0.0594689228183169,-0.95354529889218,0.0018140129832801,0.0290865122548233,0.061282935801597,0.9826318111470032,0.0429667301703979,0.6889434282830569,0.0414374914522511,0.66442308519516,0.0005021836248656,0.0080521861163387,0.0185336149909314,0.2971743998133587,0.0,0.3833333333333333,0.4133333333333333,0.4,-0.1548664972782515,-0.0491776141345078,0.6833333333333333,True,IFO-Slope,0.0415125125357775,3.149125877775799,0.9655109333225304,S617,,,,,,unique_points_4_to_9_main_qc
10.1021_acs.jpclett.9b03414_Fig5_H_stability_eaa624990e,lab/data_all/x_time_h/10.1021_acs.jpclett.9b03414/Fig5_H_stability/accepted/10.1021_acs.jpclett.9b03414__Fig5__H__stability__n=∞__Series_4.csv,10.1021/acs.jpclett.9b03414,Fig5_H_stability,10.1021_acs.jpclett.9b03414__Fig5__H__stability__n=∞__Series_4,Time,(h),Normalized PCE,,1.0,1029.6845857024452,40,19,1.0056097695529955,068fe7f6ffb581e3969b774e44b4e9178276a37a2a63998ed687d169e7f2c692,high,clear_match,,500,0.1230122124291199,0.9991530975334328,0.8780153643698644,-0.1211377331635683,-0.9847618441410304,0.0008491390806856,0.0069028843877993,0.1219868722442539,0.9916647285288296,0.0623424527801832,0.5067988905256473,0.0614933136994976,0.499896006137848,0.0,0.0,0.0596444194640707,0.4848658380031823,0.0,0.4,0.4,0.4,-0.1468849457090527,-0.0912904581458115,1.0,True,IFO-Slope,0.0615454366816292,1.608984648477108,0.8914388697144883,S618,,,,,,unique_points_4_to_9_main_qc
10.1021_acs.nanolett.9b04661_Fig4_H_stability_performance_curve_pce_7f9a824271,lab/data_all/x_time_h/10.1021_acs.nanolett.9b04661/Fig4_H_stability_performance_curve_pce/accepted/10.1021_acs.nanolett.9b04661__Fig4__H__stability_performance_curve_pce__3D_2D__Series_3.csv,10.1021/acs.nanolett.9b04661,Fig4_H_stability_performance_curve_pce,10.1021_acs.nanolett.9b04661__Fig4__H__stability_performance_curve_pce__3D_2D__Series_3,Time,(h),Normalized Steady-State PCE,,1.0,699.9638357901722,40,28,0.9953712666418028,8a624183c06420a56f03208ceeda08ef52b33948d16543a63f14eabcba11dfee,high,clear_match,,500,0.3129489494565539,0.9888519376213788,0.6880683068472084,-0.3007836307741703,-0.9611268269041674,0.011164618504761,0.0356755263890444,0.3119482492789314,0.996802353293212,0.2273311476575503,0.7264160753768891,0.2161665291527893,0.6907405489878448,0.0,0.0,0.084617101621381,0.2703862779163227,0.0,0.4,0.4,0.4,-1.1287757264557905,-0.0765312222335172,0.94,True,IFO-Slope,0.2186035349971243,14.749218600110597,0.9689088777801104,S619,2.0,class_02,no_initial_change_moderate_loss,1.0,0.7724035427602565,included
10.1021_acs.nanolett.9b04661_Fig4_H_stability_performance_curve_pce_ccd77634ad,lab/data_all/x_time_h/10.1021_acs.nanolett.9b04661/Fig4_H_stability_performance_curve_pce/accepted/10.1021_acs.nanolett.9b04661__Fig4__H__stability_performance_curve_pce__3D__Series_2.csv,10.1021/acs.nanolett.9b04661,Fig4_H_stability_performance_curve_pce,10.1021_acs.nanolett.9b04661__Fig4__H__stability_performance_curve_pce__3D__Series_2,Time,(h),Normalized Steady-State PCE,,1.0,664.0682544675993,38,28,0.8901542646175402,00a7b1285beaaa784564964a8136995a0b9644b32ce6a4d3fa9e0c8d457042fd,high,clear_match,,500,0.5310220070942508,0.986731526825968,0.4699307906116894,-0.5168007362142786,-0.9732190555382234,0.013240700985336,0.0249343733563681,0.5300414371996145,0.9981534288945914,0.3587849637001052,0.6756498956858198,0.3455442627147692,0.6507155223294516,0.0,0.0,0.1712564734995093,0.3225035332087716,0.0,0.4,0.4,0.4,-1.2457507691541485,-0.1504206846766151,1.0,True,IFO-Slope,0.3501907594118189,8.281778346058921,0.9244062479549096,S620,2.0,class_02,no_initial_change_moderate_loss,1.0,0.6411589402778999,included
10.1021_acsaelm.1c00084_Fig2_F_stability_performance_curve_pce_62998e3154,lab/data_all/x_time_h/10.1021_acsaelm.1c00084/Fig2_F_stability_performance_curve_pce/accepted/10.1021_acsaelm.1c00084__Fig2__F__stability_performance_curve_pce__一with_α-terpineol__Series_1.csv,10.1021/acsaelm.1c00084,Fig2_F_stability_performance_curve_pce,10.1021_acsaelm.1c00084__Fig2__F__stability_performance_curve_pce__一with_α-terpineol__Series_1,Storage Time,(h),Normalized PCE,(%),1.0,505.5565911301279,41,40,100.56859866527854,e70d6f22b1d35ebc671e9cfe86b68ef82a83e40ea1ca4aa0895b1f2787764e3b,high,boundary_candidate,早期下降速度不足末段1.5倍,500,0.2347764251743653,0.9984935358968376,0.7681001033633889,-0.2303934325334486,-0.9813312063267788,0.0015064641031622,0.0064165901752844,0.2318998966366109,0.9877477965020632,0.0705235218597161,0.3003858748055271,0.0690170577565538,0.2939692846302426,0.0,0.0,0.1613763747768948,0.6873619216965362,0.0,0.4,0.4,0.4,-0.1601341009898335,-0.2803950108293808,1.0,True,IFO-Slope,0.0691211863425469,0.5711018199509778,0.7689362437100834,S621,0.0,class_01,no_initial_change_stable,1.0,0.929485043654504,included
10.1021_acsaem.0c01214_Fig6_A_stability_performance_curve_pce_12a5dde479,lab/data_all/x_time_h/10.1021_acsaem.0c01214/Fig6_A_stability_performance_curve_pce/accepted/10.1021_acsaem.0c01214__Fig6__A__stability_performance_curve_pce__Ref._cells__Series_1.csv,10.1021/acsaem.0c01214,Fig6_A_stability_performance_curve_pce,10.1021_acsaem.0c01214__Fig6__A__stability_performance_curve_pce__Ref._cells__Series_1,Time,(hour),Normalized PCE,,1.0,2323.04768701004,99,28,1.054737571330994,ae22a1c7311dcb51b8102bf96821089ebb12e31a16129b125cb14c83e1da6ec5,high,clear_match,,500,0.1922773922224209,0.9935960771403316,0.8080545500524415,-0.1855415270878899,-0.9649679816400928,0.0064525486808323,0.0335585406388714,0.1919940757687223,0.998526522278964,0.1440534744048353,0.7491961105765279,0.1376009257240029,0.7156375699376565,0.0,0.0,0.047940601363887,0.2493304117024361,0.0,0.4,0.4,0.4,-0.5283756081583252,-0.076371469473015,0.9766666666666668,True,IFO-Slope,0.1384877908536355,6.91849471804416,0.9738262854076396,S622,2.0,class_02,no_initial_change_moderate_loss,1.0,0.8556797552111506,included
10.1021_acsaem.0c01329_Fig5_F_stability_performance_curve_pce_152f52e875,lab/data_all/x_time_h/10.1021_acsaem.0c01329/Fig5_F_stability_performance_curve_pce/accepted/10.1021_acsaem.0c01329__Fig5__F__stability_performance_curve_pce__0_mg_mL__Series_1.csv,10.1021/acsaem.0c01329,Fig5_F_stability_performance_curve_pce,10.1021_acsaem.0c01329__Fig5__F__stability_performance_curve_pce__0_mg_mL__Series_1,Time,/h,Normalized PCE,/%,1.0,1382.1634023933586,57,21,1.007696541771675,3f73ca73fc637e325c46ed195ade9d839e19ea34a73c0703cb0fce48596d1df4,high,boundary_candidate,早期下降速度不足末段1.5倍,500,0.0841266754679461,0.9986428665112262,0.9162749997139396,-0.0823678667972865,-0.9790933296617704,0.0013630027308769,0.0162017900183907,0.0837308695281635,0.9952951196801612,0.0470176926361517,0.5588916045311497,0.0456546899052747,0.5426898145127589,0.0,0.0,0.0367131768920118,0.4364035151490114,0.0,0.4,0.4,0.4,-0.1142268107984585,-0.1018447903233186,0.89,True,IFO-Slope,0.0457167336154616,1.1215773574262522,0.8635284860630988,S623,,,,,,unique_points_4_to_9_main_qc
10.1021_acsaem.0c02213_Fig7_A_stability_performance_curve_pce_6ecfe8ca78,lab/data_all/x_time_h/10.1021_acsaem.0c02213/Fig7_A_stability_performance_curve_pce/accepted/10.1021_acsaem.0c02213__Fig7__A__stability_performance_curve_pce__Standard_(30NR-D)__Series_1.csv,10.1021/acsaem.0c02213,Fig7_A_stability_performance_curve_pce,10.1021_acsaem.0c02213__Fig7__A__stability_performance_curve_pce__Standard_(30NR-D)__Series_1,Aging time,(h),Normalized PCE,(%),1.0,2701.5819002219705,67,13,1.0055690784441251,4503bd444132baea2da5d742cb0626ab7740753ff1e7c718008530909b66d613,high,boundary_candidate,早期下降速度不足末段1.5倍,500,0.0832258097310921,0.9999745740691875,0.9177991510785756,-0.0821754229906122,-0.987379074545819,2.4615800812588517e-05,0.0002957712384189,0.0822000387914247,0.987674845784238,0.0255854997088057,0.3074226588058933,0.0255608839079931,0.3071268875674743,0.0,0.0,0.056614539082619,0.6802521869783446,0.0,0.4,0.4,0.4,-0.0327058077954043,-0.115370692540473,0.98,True,IFO-Slope,0.0255615338337838,0.2834845407895155,0.7674523045321955,S624,,,,,,unique_points_4_to_9_main_qc
10.1021_acsaem.0c02213_Fig7_B_stability_performance_curve_pce_6428e02d5c,lab/data_all/x_time_h/10.1021_acsaem.0c02213/Fig7_B_stability_performance_curve_pce/accepted/10.1021_acsaem.0c02213__Fig7__B__stability_performance_curve_pce__Standard(30NR-D)__Series_2.csv,10.1021/acsaem.0c02213,Fig7_B_stability_performance_curve_pce,10.1021_acsaem.0c02213__Fig7__B__stability_performance_curve_pce__Standard(30NR-D)__Series_2,Aging time (h),(h),Normalized PCE (%),(%),1.0,720.2483459336574,66,46,1.0070836296948222,100673ccb56644e8853f5b01e263a8395dcd564ca88770425989af375c355e42,high,boundary_candidate,早期下降速度不足末段1.5倍,500,0.1939446492980088,0.9993456141324232,0.8069072083165008,-0.1924384058159224,-0.992233642497804,0.0006543858675768,0.0033740856989115,0.1930927916834992,0.9956077281967154,0.0905456667977316,0.4668634433868926,0.0898912809301548,0.4634893576879811,0.0,0.0,0.1025471248857675,0.5287442848098227,0.0,0.4,0.4,0.4,-0.2195502935962107,-0.192648092203282,1.0,True,IFO-Slope,0.0899501430325418,1.1396442657970447,0.8521013013624819,S625,0.0,class_01,no_initial_change_stable,1.0,0.9094572425650034,included
10.1021_acsaem.0c03185_Fig1_B_mppt_stability_performance_curve_pce_c001d9c124,lab/data_all/x_time_h/10.1021_acsaem.0c03185/Fig1_B_mppt_stability_performance_curve_pce/accepted/10.1021_acsaem.0c03185__Fig1__B__mppt_stability_performance_curve_pce__TiO₂__Series_2.csv,10.1021/acsaem.0c03185,Fig1_B_mppt_stability_performance_curve_pce,10.1021_acsaem.0c03185__Fig1__B__mppt_stability_performance_curve_pce__TiO₂__Series_2,Time,(h),Normalized PCE,,1.0,975.372185828988,107,55,0.9265263724699376,87fe49122c3bae15fcb0e7f120760f67ccc4a8951a460e45d667afbd839a753d,high,clear_match,,500,0.5829691901226419,0.985918755269654,0.4198694757878427,-0.5660492794818112,-0.9709763210003066,0.0141072588854894,0.0241989784786425,0.5801565383673006,0.9951752994789492,0.3578653419917575,0.613866646908856,0.3462377702115896,0.5939212158686293,0.0070198153269059,0.0120414859753209,0.2268313245971275,0.3890965911069982,0.0,0.38,0.43,0.4,-1.8448178137887117,-0.3348420000547448,0.94,True,IFO-Slope,0.3511828620370365,5.5095173648678895,0.9274228825240493,S626,1.0,class_03,initial_drop_rapid_loss,1.0,0.6414488705455936,included
10.1021_acsaem.1c00009_Fig5_E_stability_performance_curve_pce_c81860d763,lab/data_all/x_time_h/10.1021_acsaem.1c00009/Fig5_E_stability_performance_curve_pce/accepted/10.1021_acsaem.1c00009__Fig5__E__stability_performance_curve_pce__Pristine__Series_1.csv,10.1021/acsaem.1c00009,Fig5_E_stability_performance_curve_pce,10.1021_acsaem.1c00009__Fig5__E__stability_performance_curve_pce__Pristine__Series_1,Time (h),h,Normalized PCE,,1.0,709.4231925967979,69,48,1.0030088729181237,b162dd8514aedad2a88957a599a33ed26e3d22d710cbacf8fbc65d7fa4141bff,high,clear_match,,500,0.0670964598630204,0.9989802468033192,0.9336448225676012,-0.0653354242357179,-0.9737536729821844,0.0010197531966804,0.0151983159582833,0.0663551774323983,0.988951988940468,0.0370327276069318,0.5519326605686105,0.0360129744102514,0.5367343446103271,0.0,0.0,0.0293224498254665,0.4370193283718574,0.0,0.4,0.4,0.4,-0.1203335390465403,-0.0363091992412729,0.9433333333333334,True,IFO-Slope,0.0360497362440257,3.314133651004789,0.8796067938702978,S627,0.0,class_01,no_initial_change_stable,1.0,0.9629687829011868,included
10.1021_acsaem.1c00232_Fig5_whole_pce_bf1e1c1360,lab/data_all/x_time_h/10.1021_acsaem.1c00232/Fig5_whole_pce/accepted/10.1021_acsaem.1c00232__Fig5__whole__pce__CuSCN-Au__Series_1.csv,10.1021/acsaem.1c00232,Fig5_whole_pce,10.1021_acsaem.1c00232__Fig5__whole__pce__CuSCN-Au__Series_1,Aging time,(hours),Normalized PCE,,1.0,996.0225436007248,51,26,1.0005082065221171,8758dd386968161c180780fca69740afe1a6b0f32d9a5d5b7b292e2a167246c3,high,boundary_candidate,早期下降速度不足末段1.5倍,500,0.4284455977339521,0.9993989197040576,0.5721554825619687,-0.427243437142089,-0.9971941348021284,0.000601080295942,0.0014029325989605,0.4278445174380311,0.9985970674010888,0.2247635224076593,0.5246022449441262,0.2241624421117172,0.5231993123451657,0.0,0.0,0.2030809950303718,0.4739948224569625,0.0,0.4,0.4,0.4,-0.0754772955130112,-0.3347513631934163,1.0,True,IFO-Slope,0.2242972627768061,0.2254727054521391,0.875250989957849,S628,2.0,class_02,no_initial_change_moderate_loss,1.0,0.775337345571814,included
10.1021_acsaem.2c00923_Fig4_E_stability_performance_curve_22878d0755,lab/data_all/x_time_h/10.1021_acsaem.2c00923/Fig4_E_stability_performance_curve/accepted/10.1021_acsaem.2c00923__Fig4__E__stability_performance_curve__Control__Series_1.csv,10.1021/acsaem.2c00923,Fig4_E_stability_performance_curve,10.1021_acsaem.2c00923__Fig4__E__stability_performance_curve__Control__Series_1,Time (h),h,Normalized PCE,,1.0,504.016511979941,77,76,0.7289384665217327,a934c66fea29dff121743622cfee5c69aa04ccb08a536086f0542e2ace38381d,high,clear_match,,500,0.7258997846869958,0.994049018724576,0.2780363784845219,-0.716012640240054,-0.9863794635905492,0.0060189081264653,0.0082916516211127,0.7220315483665194,0.994671115211662,0.4114901218585856,0.5668690507134094,0.4054712137321202,0.5585773990922966,0.0,0.0,0.3105414265079337,0.4278020644982525,0.0,0.4,0.4,0.4,-1.3613642870619576,-0.3797522470808975,1.0,True,IFO-Slope,0.4078986107268271,3.584874869145804,0.9080940112519734,S629,1.0,class_03,initial_drop_rapid_loss,1.0,0.5887236537621964,included
10.1021_acsaem.8b00060_Fig6_C_stability_performance_curve_3119ec97a6,lab/data_all/x_time_h/10.1021_acsaem.8b00060/Fig6_C_stability_performance_curve/accepted/10.1021_acsaem.8b00060__Fig6__C__stability_performance_curve__MAPbI₃__Series_2.csv,10.1021/acsaem.8b00060,Fig6_C_stability_performance_curve,10.1021_acsaem.8b00060__Fig6__C__stability_performance_curve__MAPbI₃__Series_2,Time,(h),Normalized PCE,,1.0,538.4831638481554,61,56,0.99967996777867,540ba71c2898a0b7def27b2c65b7be8268f71a06071e1ae97c0b7787878315ab,high,clear_match,,500,0.1474568539818666,0.9989124594800862,0.8532989243569654,-0.1456135351231208,-0.987499266334731,0.001069788387897,0.0072549248068768,0.1466833235110178,0.9947541911416078,0.0848389475340459,0.575347603336763,0.0837691591461489,0.5680926785298862,0.0,0.0,0.0618443759769719,0.4194065878048447,0.0,0.4,0.4,0.4,-0.2294030022381016,-0.1255750930914261,1.0,True,IFO-Slope,0.0838603606864099,1.8268192886871488,0.9263769371039798,S630,0.0,class_01,no_initial_change_stable,1.0,0.9151844201381372,included
10.1021_acsaem.9b00486_Fig7_H_stability_performance_curve_pce_01422d8be3,lab/data_all/x_time_h/10.1021_acsaem.9b00486/Fig7_H_stability_performance_curve_pce/accepted/10.1021_acsaem.9b00486__Fig7__H__stability_performance_curve_pce__Without_passivation__Series_2.csv,10.1021/acsaem.9b00486,Fig7_H_stability_performance_curve_pce,10.1021_acsaem.9b00486__Fig7__H__stability_performance_curve_pce__Without_passivation__Series_2,Storage duration (hr),hr,Normalized PCE,,1.0,734.9499437724195,56,38,1.0073286993436874,0b37cab4f31558339f79ff6b57fd9750e681db32ecbfe93b7b575ba6d97e4612,high,boundary_candidate,早期下降速度不足末段1.5倍,500,0.3121077446109673,0.9992347884764105,0.6908944094328482,-0.3083403790435621,-0.9879292788069034,0.0007094290056959,0.0022730259596095,0.3090498080492581,0.9902023047665128,0.142161344529431,0.455488038935499,0.1414519155237351,0.4532150129758894,0.0,0.0,0.166888463519827,0.5347142658310139,0.0,0.4,0.4,0.4,-0.4125771142808578,-0.4817279936128369,0.9133333333333332,True,IFO-Slope,0.1415602390499382,0.856452437373703,0.8443654235602729,S631,0.0,class_01,no_initial_change_stable,1.0,0.8579201398687083,included
10.1021_acsaem.9b00603_Fig5_A_stability_performance_curve_pce_2_0222fa87a4,lab/data_all/x_time_h/10.1021_acsaem.9b00603/Fig5_A_stability_performance_curve_pce_2/accepted/10.1021_acsaem.9b00603__Fig5__A__stability_performance_curve_pce_2__Spiro-OMeTAD__Series_2.csv,10.1021/acsaem.9b00603,Fig5_A_stability_performance_curve_pce_2,10.1021_acsaem.9b00603__Fig5__A__stability_performance_curve_pce_2__Spiro-OMeTAD__Series_2,Time,(h),Normalized PCE,(%),1.0,991.4961389647474,42,21,98.82785763120523,a23dd6941e1ce92938c768ab4564799ba3898280cea91aeec36c5c4f8888520c,high,clear_match,,500,0.8009268796550102,0.9905779698384776,0.2008916386928204,-0.789686331145657,-0.9859655746424756,0.0093834001773084,0.0117156764439598,0.7990697313229654,0.9976812510864354,0.6075946241019328,0.7586143498688007,0.5982112239246243,0.746898673424841,0.0,0.0,0.1914751072210327,0.2390669012176347,0.0,0.4,0.4,0.4,-1.9563735125875776,-0.0251452868631034,0.87,True,IFO-Slope,0.6039011992384284,77.8027915624311,0.975883853674864,S632,,,,,,unique_points_4_to_9_main_qc
10.1021_acsaem.9b02037_Fig3_D_stability_performance_curve_pce_eed598138a,lab/data_all/x_time_h/10.1021_acsaem.9b02037/Fig3_D_stability_performance_curve_pce/accepted/10.1021_acsaem.9b02037__Fig3__D__stability_performance_curve_pce__without_rGO__Series_2.csv,10.1021/acsaem.9b02037,Fig3_D_stability_performance_curve_pce,10.1021_acsaem.9b02037__Fig3__D__stability_performance_curve_pce__without_rGO__Series_2,Time,h,Normalized PCE,,1.0,596.2690816506969,32,26,1.0026202117319138,1a1c23ac0d70db1d2908a5c857b44d6c94120dbc3ab84b72c5c61eafdccc4132,high,boundary_candidate,早期下降速度不足末段1.5倍,500,0.3120232118015056,0.9995343339117904,0.6998033842518391,-0.2997309496599513,-0.960604654792881,0.0004656660882091,0.001492408483076,0.3001966157481605,0.962097063275957,0.0638091135861443,0.2045011754661916,0.0633434474979351,0.2030087669831156,0.0,0.0,0.2363875021620161,0.7575958878097654,0.0,0.4,0.4,0.4,-0.1352842552758286,-0.4482376672019539,0.9533333333333334,True,IFO-Slope,0.0633729581354484,0.3018136697888805,0.7137049074299766,S633,0.0,class_01,no_initial_change_stable,1.0,0.9362903265007536,included
