candidate,distance_key,window,T_h,n,effective_coverage,normalization,mode,lambda_value,radius,linkage,K,silhouette,dunn,min_cluster,max_fraction,eligible_structure,internal_score
M021340,coverage060_z_multivariate_l2_r0.2,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,2.0,0.2,complete,2,0.6282050482804472,0.47268333542881447,3,0.9625,False,0.8804839065255732
M021341,coverage060_z_multivariate_l2_r0.2,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,2.0,0.2,complete,3,0.56849008712427,0.2785098419239852,3,0.8625,False,0.7671957671957672
M021342,coverage060_z_multivariate_l2_r0.2,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,2.0,0.2,complete,4,0.5644052606254919,0.31443849644169153,2,0.8625,False,0.7731205908289241
M021343,coverage060_z_multivariate_l2_r0.2,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,2.0,0.2,complete,5,0.5316096164542523,0.3144549580648965,2,0.8625,False,0.6764770723104057
M021344,coverage060_z_multivariate_l2_r0.2,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,2.0,0.2,complete,6,0.2991576296378451,0.07340506076091102,2,0.5,False,0.11822089947089948
M021345,coverage060_z_multivariate_l2_r0.2,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,2.0,0.2,complete,7,0.32944523210534016,0.07361075159908674,2,0.4625,False,0.15327380952380953
M021346,coverage060_z_multivariate_l2_r0.2,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,2.0,0.2,complete,8,0.3283068738153336,0.08694381896466216,1,0.4625,False,0.173776455026455
M021347,coverage060_z_multivariate_l2_r0.2,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,2.0,0.2,complete,9,0.3315851667158445,0.0906381986562182,1,0.4625,False,0.18639770723104054
M021348,coverage060_z_multivariate_l2_r0.2,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,2.0,0.2,complete,10,0.31908657600795143,0.0963340253015192,1,0.425,False,0.17069003527336862
M021349,coverage060_z_multivariate_l2_r0.2,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,2.0,0.2,weighted,2,0.5577946063274168,0.4129196158632512,1,0.9875,False,0.7761794532627866
M021350,coverage060_z_multivariate_l2_r0.2,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,2.0,0.2,weighted,3,0.6006816888448474,0.331956983188234,1,0.9,False,0.8328924162257496
M021351,coverage060_z_multivariate_l2_r0.2,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,2.0,0.2,weighted,4,0.552990182967003,0.3854584777406158,1,0.875,False,0.75801917989418
M021352,coverage060_z_multivariate_l2_r0.2,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,2.0,0.2,weighted,5,0.5581616610368506,0.3854584777406158,1,0.875,False,0.7719080687830688
M021353,coverage060_z_multivariate_l2_r0.2,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,2.0,0.2,weighted,6,0.5517058819845904,0.3854584777406158,1,0.875,False,0.7555390211640212
M021354,coverage060_z_multivariate_l2_r0.2,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,2.0,0.2,weighted,7,0.5650849001561604,0.3854584777406158,1,0.875,False,0.7882771164021165
M021355,coverage060_z_multivariate_l2_r0.2,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,2.0,0.2,weighted,8,0.3368800909909182,0.08522903057950176,1,0.475,False,0.18325617283950618
M021356,coverage060_z_multivariate_l2_r0.2,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,2.0,0.2,weighted,9,0.3315054830838985,0.08522903057950176,1,0.475,False,0.17746913580246915
M021357,coverage060_z_multivariate_l2_r0.2,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,2.0,0.2,weighted,10,0.3349897036847924,0.08522903057950176,1,0.475,False,0.1824294532627866
M021358,coverage060_z_multivariate_l2_r-1,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,2.0,-1.0,average,2,0.6307927912632267,0.554314043355567,5,0.9375,True,0.8990850970017638
M021359,coverage060_z_multivariate_l2_r-1,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,2.0,-1.0,average,3,0.5765545673469796,0.4173849387765078,4,0.8875,True,0.8175154320987653
M021360,coverage060_z_multivariate_l2_r-1,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,2.0,-1.0,average,4,0.527342275993514,0.4482215296407303,2,0.8625,False,0.687610229276896
M021361,coverage060_z_multivariate_l2_r-1,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,2.0,-1.0,average,5,0.5323802830740029,0.5026267242646307,2,0.8625,False,0.7213403880070547
M021362,coverage060_z_multivariate_l2_r-1,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,2.0,-1.0,average,6,0.5311162138556117,0.5026267242646307,1,0.8625,False,0.7152226631393298
M021363,coverage060_z_multivariate_l2_r-1,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,2.0,-1.0,average,7,0.5161665604568052,0.5026267242646307,1,0.8625,False,0.6679343033509699
M021364,coverage060_z_multivariate_l2_r-1,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,2.0,-1.0,average,8,0.382237045380798,0.303466795119997,1,0.8125,False,0.35218253968253965
M021365,coverage060_z_multivariate_l2_r-1,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,2.0,-1.0,average,9,0.3442422026383362,0.303466795119997,1,0.8125,False,0.30952380952380953
M021366,coverage060_z_multivariate_l2_r-1,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,2.0,-1.0,average,10,0.31427340766415435,0.32539885803858254,1,0.8,False,0.2821318342151675
M021367,coverage060_z_multivariate_l2_r-1,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,2.0,-1.0,complete,2,0.6307927912632267,0.554314043355567,5,0.9375,True,0.8990850970017638
M021368,coverage060_z_multivariate_l2_r-1,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,2.0,-1.0,complete,3,0.5098133617646006,0.22110747928517405,5,0.8125,True,0.57418430335097
M021369,coverage060_z_multivariate_l2_r-1,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,2.0,-1.0,complete,4,0.47420143560284844,0.24900910308466362,4,0.8125,True,0.47900132275132273
M021370,coverage060_z_multivariate_l2_r-1,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,2.0,-1.0,complete,5,0.47728769885004985,0.28115619904966677,2,0.8125,False,0.49415784832451504
M021371,coverage060_z_multivariate_l2_r-1,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,2.0,-1.0,complete,6,0.47897080986683954,0.303466795119997,2,0.8125,False,0.5090939153439153
M021372,coverage060_z_multivariate_l2_r-1,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,2.0,-1.0,complete,7,0.31363122955027484,0.11233900861801942,2,0.4375,False,0.19301146384479717
M021373,coverage060_z_multivariate_l2_r-1,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,2.0,-1.0,complete,8,0.313742580772462,0.11625896706271957,1,0.4375,False,0.19791666666666666
M021374,coverage060_z_multivariate_l2_r-1,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,2.0,-1.0,complete,9,0.3081153410986467,0.12364790979760062,1,0.4375,False,0.19720017636684306
M021375,coverage060_z_multivariate_l2_r-1,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,2.0,-1.0,complete,10,0.2852533992222247,0.12538392231748494,1,0.375,False,0.17322530864197533
M021376,coverage060_z_multivariate_l2_r-1,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,2.0,-1.0,weighted,2,0.6307927912632267,0.554314043355567,5,0.9375,True,0.8990850970017638
M021377,coverage060_z_multivariate_l2_r-1,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,2.0,-1.0,weighted,3,0.5216149271421948,0.4325936759573363,3,0.9,False,0.6698908730158729
M021378,coverage060_z_multivariate_l2_r-1,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,2.0,-1.0,weighted,4,0.5223719512534213,0.4325936759573363,2,0.9,False,0.6710482804232804
M021379,coverage060_z_multivariate_l2_r-1,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,2.0,-1.0,weighted,5,0.5030258840536723,0.303466795119997,2,0.8125,False,0.5704365079365079
M021380,coverage060_z_multivariate_l2_r-1,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,2.0,-1.0,weighted,6,0.4937617432659248,0.303466795119997,1,0.8125,False,0.5386904761904762
M021381,coverage060_z_multivariate_l2_r-1,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,2.0,-1.0,weighted,7,0.18853812336972225,0.10776692169550776,1,0.45,False,0.10606812169312169
M021382,coverage060_z_multivariate_l2_r-1,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,2.0,-1.0,weighted,8,0.1898019895106408,0.10776692169550776,1,0.45,False,0.10706018518518517
M021383,coverage060_z_multivariate_l2_r-1,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,2.0,-1.0,weighted,9,0.19336600920771335,0.1154669686453238,1,0.45,False,0.12136243386243387
M021384,coverage060_z_multivariate_l2_r-1,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,2.0,-1.0,weighted,10,0.18623311889946517,0.12250201888279938,1,0.45,False,0.12152777777777778
M021385,coverage060_z_multivariate_l4_r0.02,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,4.0,0.02,average,2,0.5806091402399722,0.39543154298488026,9,0.8875,True,0.8208498677248678
M021386,coverage060_z_multivariate_l4_r0.02,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,4.0,0.02,average,3,0.5573745860447252,0.42051245782302676,1,0.8875,False,0.7777226631393298
M021387,coverage060_z_multivariate_l4_r0.02,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,4.0,0.02,average,4,0.5529450345584319,0.4933888841061562,1,0.8875,False,0.7766754850088184
M021388,coverage060_z_multivariate_l4_r0.02,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,4.0,0.02,average,5,0.5048966023003083,0.4957818667681794,1,0.875,False,0.6244764109347443
M021389,coverage060_z_multivariate_l4_r0.02,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,4.0,0.02,average,6,0.49979644555921493,0.4957818667681794,1,0.875,False,0.6019896384479717
M021390,coverage060_z_multivariate_l4_r0.02,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,4.0,0.02,average,7,0.5017805629919605,0.4957818667681794,1,0.875,False,0.6082727072310405
M021391,coverage060_z_multivariate_l4_r0.02,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,4.0,0.02,average,8,0.5072290738392968,0.4957818667681794,1,0.875,False,0.6321649029982362
M021392,coverage060_z_multivariate_l4_r0.02,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,4.0,0.02,average,9,0.3517994728228476,0.4276845489427496,1,0.8625,False,0.3465057319223986
M021393,coverage060_z_multivariate_l4_r0.02,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,4.0,0.02,average,10,0.3137703209531889,0.15876732089357504,1,0.8125,False,0.22172619047619047
M021394,coverage060_z_multivariate_l4_r0.02,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,4.0,0.02,complete,2,0.5752907537527135,0.39543154298488026,10,0.875,True,0.8117559523809524
M021395,coverage060_z_multivariate_l4_r0.02,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,4.0,0.02,complete,3,0.5610057376201404,0.4593672478127893,3,0.875,False,0.7904265873015872
M021396,coverage060_z_multivariate_l4_r0.02,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,4.0,0.02,complete,4,0.5435318345001384,0.4957818667681794,1,0.875,False,0.7547674162257495
M021397,coverage060_z_multivariate_l4_r0.02,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,4.0,0.02,complete,5,0.2745086655448989,0.0832907025795107,1,0.5,False,0.10455246913580246
M021398,coverage060_z_multivariate_l4_r0.02,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,4.0,0.02,complete,6,0.2756331331789341,0.08534413750095192,1,0.5,False,0.10774911816578484
M021399,coverage060_z_multivariate_l4_r0.02,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,4.0,0.02,complete,7,0.2761951434089174,0.09647921672224788,1,0.5,False,0.12064594356261023
M021400,coverage060_z_multivariate_l4_r0.02,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,4.0,0.02,complete,8,0.2781792608416631,0.09778104787777933,1,0.5,False,0.12841710758377425
M021401,coverage060_z_multivariate_l4_r0.02,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,4.0,0.02,complete,9,0.2300913805623141,0.10840069549930217,1,0.375,False,0.11546516754850088
M021402,coverage060_z_multivariate_l4_r0.02,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,4.0,0.02,complete,10,0.22254521530864793,0.11020890279687151,1,0.375,False,0.11871693121693122
M021403,coverage060_z_multivariate_l4_r0.02,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,4.0,0.02,weighted,2,0.5228471423032186,0.5336523689787155,1,0.9875,False,0.6931216931216931
M021404,coverage060_z_multivariate_l4_r0.02,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,4.0,0.02,weighted,3,0.46904481524495534,0.5336523689787155,1,0.9625,False,0.5393518518518519
M021405,coverage060_z_multivariate_l4_r0.02,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,4.0,0.02,weighted,4,0.5435318345001384,0.4957818667681794,1,0.875,False,0.7547674162257495
M021406,coverage060_z_multivariate_l4_r0.02,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,4.0,0.02,weighted,5,0.5048966023003083,0.4957818667681794,1,0.875,False,0.6244764109347443
M021407,coverage060_z_multivariate_l4_r0.02,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,4.0,0.02,weighted,6,0.49979644555921493,0.4957818667681794,1,0.875,False,0.6019896384479717
M021408,coverage060_z_multivariate_l4_r0.02,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,4.0,0.02,weighted,7,0.5017805629919605,0.4957818667681794,1,0.875,False,0.6082727072310405
M021409,coverage060_z_multivariate_l4_r0.02,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,4.0,0.02,weighted,8,0.307631476471388,0.09871637959954802,1,0.475,False,0.164076278659612
M021410,coverage060_z_multivariate_l4_r0.02,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,4.0,0.02,weighted,9,0.26296520793647843,0.09871637959954802,1,0.4625,False,0.11596119929453262
M021411,coverage060_z_multivariate_l4_r0.02,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,4.0,0.02,weighted,10,0.27182874583591066,0.09871637959954802,1,0.4625,False,0.11959876543209876
M021412,coverage060_z_multivariate_l4_r0.05,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,4.0,0.05,average,2,0.575845121267123,0.39543154298488026,8,0.9,True,0.8129133597883598
M021413,coverage060_z_multivariate_l4_r0.05,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,4.0,0.05,average,3,0.5544434221917229,0.43558365510317665,1,0.9,False,0.7724316578483246
M021414,coverage060_z_multivariate_l4_r0.05,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,4.0,0.05,average,4,0.5476322654946248,0.4957818667681794,1,0.875,False,0.7659281305114638
M021415,coverage060_z_multivariate_l4_r0.05,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,4.0,0.05,average,5,0.5297243969591244,0.4957818667681794,1,0.875,False,0.706983024691358
M021416,coverage060_z_multivariate_l4_r0.05,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,4.0,0.05,average,6,0.5316535645506791,0.4957818667681794,1,0.875,False,0.7152502204585538
M021417,coverage060_z_multivariate_l4_r0.05,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,4.0,0.05,average,7,0.4962978114683505,0.4957818667681794,1,0.875,False,0.589754188712522
M021418,coverage060_z_multivariate_l4_r0.05,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,4.0,0.05,average,8,0.5047833071522388,0.4957818667681794,1,0.875,False,0.6234016754850088
M021419,coverage060_z_multivariate_l4_r0.05,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,4.0,0.05,average,9,0.37720756451961907,0.34136892558323984,1,0.85,False,0.357501102292769
M021420,coverage060_z_multivariate_l4_r0.05,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,4.0,0.05,average,10,0.3353407961513494,0.34136892558323984,1,0.8375,False,0.3131889329805997
M021421,coverage060_z_multivariate_l4_r0.05,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,4.0,0.05,complete,2,0.5790730684751416,0.39543154298488026,10,0.875,True,0.8170469576719577
M021422,coverage060_z_multivariate_l4_r0.05,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,4.0,0.05,complete,3,0.5646361175387947,0.4593672478127893,3,0.875,False,0.8010085978835979
M021423,coverage060_z_multivariate_l4_r0.05,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,4.0,0.05,complete,4,0.5476322654946248,0.4957818667681794,1,0.875,False,0.7659281305114638
M021424,coverage060_z_multivariate_l4_r0.05,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,4.0,0.05,complete,5,0.30415055842479993,0.105966478205757,1,0.7875,False,0.16991843033509701
M021425,coverage060_z_multivariate_l4_r0.05,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,4.0,0.05,complete,6,0.31107202430439523,0.12559177391259066,1,0.7875,False,0.2015542328042328
M021426,coverage060_z_multivariate_l4_r0.05,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,4.0,0.05,complete,7,0.0803499396997467,0.07143069928066223,1,0.45,False,0.04557980599647266
M021427,coverage060_z_multivariate_l4_r0.05,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,4.0,0.05,complete,8,0.08273529223010949,0.07404307916782438,1,0.45,False,0.0503747795414462
M021428,coverage060_z_multivariate_l4_r0.05,coverage060,605.7960715706885,80,0.5970149253731343,z,multivariate,4.0,0.05,complete,9,0.1402790623902807,0.0751364875657815,1,0.3375,False,0.054508377425044094
