kept_index,curve_id,som_cluster_id,som_coord,doi,figure_label,series_id,legend_hint,abs_max_pce,delta_pce_rel_pct,max_pce_bin,max_pce_bin_absolute
194,197,2,"(1,0)",10.1016/j.ceramint.2020.07.260,Fig7_A,Series_2,Cell_A,0.9803038980222583,19.598997116088867,Q1,n/a
195,198,0,"(0,0)",10.1016/j.ceramint.2020.07.260,Fig7_B,Series_2,Cell_B,0.9390502881888442,12.111163139343262,Q1,n/a
196,199,2,"(1,0)",10.1016/j.ceramint.2020.07.260,Fig7_B,Series_3,Cell_A,0.9500718841838671,21.808422088623047,Q1,n/a
197,200,0,"(0,0)",10.1016/j.dyepig.2018.07.053,Fig8_B,Series_1,PEDOT_PSS,11.277849389777527,11.84820556640625,Q5,Q1
198,201,2,"(1,0)",10.1016/j.dyepig.2020.108663,Fig6,Series_1,Spiro-OMeTAD,0.9964279723465842,22.032827377319336,Q2,n/a
199,202,2,"(1,0)",10.1016/j.dyepig.2021.109339,Fig7,Series_1,Spiro-OMeTAD_(doped),1.0034839199530072,29.502397537231445,Q3,n/a
200,203,0,"(0,0)",10.1016/j.dyepig.2021.109718,Fig6_A,Series_1,BTPA-C,1.0177785138890605,4.007565975189209,Q4,n/a
201,204,0,"(0,0)",10.1016/j.dyepig.2021.109718,Fig6_A,Series_3,Spiro-OMeTAD,1.0046722415360172,9.590923309326172,Q3,n/a
202,205,0,"(0,0)",10.1016/j.electacta.2016.11.132,Fig6_A,Series_1,MA₀.₈FA₀.₂PbI₃_Perovskite_Device,1.1379081530178594,4.757285118103027,Q5,n/a
203,206,2,"(1,0)",10.1016/j.electacta.2016.11.132,Fig6_A,Series_2,MAPbI₃_Perovskite_Device,0.9939048630513136,24.973827362060547,Q1,n/a
204,207,0,"(0,0)",10.1016/j.electacta.2017.03.192,Fig6_E,Series_1,QM-PSCs,1.0296111217855828,12.61131763458252,Q4,n/a
205,208,2,"(1,0)",10.1016/j.electacta.2017.03.192,Fig6_E,Series_2,M-PSCs,1.0129364885050274,28.565507888793945,Q4,n/a
206,209,1,"(0,1)",10.1016/j.electacta.2017.03.192,Fig6_E,Series_3,P-Pscs,1.0096015618489165,54.48249435424805,Q4,n/a
207,210,1,"(0,1)",10.1016/j.electacta.2017.07.040,Fig8,Series_2,FAPbI_3,0.9954543502174508,49.9225959777832,Q1,n/a
208,211,3,"(1,1)",10.1016/j.electacta.2017.07.040,Fig8,Series_3,MAPbI_3,0.9852773210297597,82.46755981445312,Q1,n/a
209,212,0,"(0,0)",10.1016/j.electacta.2018.02.103,Fig5_A,Series_2,ZnO-based_PSCs,9.665707316997011,1.4936506748199463,Q5,Q1
210,213,0,"(0,0)",10.1016/j.electacta.2018.06.112,Fig7_A,Series_2,Pristine_PSCs,0.9951520881410717,1.5623629093170166,Q1,n/a
211,214,0,"(0,0)",10.1016/j.electacta.2018.09.097,Fig8_A,Series_1,ZnO_PSC,1.0104983384693944,2.6650190353393555,Q4,n/a
212,215,0,"(0,0)",10.1016/j.electacta.2018.09.195,Fig6_D,Series_1,W_OMethanol,1.0004339508130304,15.977418899536133,Q2,n/a
213,216,0,"(0,0)",10.1016/j.electacta.2019.06.102,Fig6_A,Series_1,Tw_o_PVK,0.9984086694342312,3.6663949489593506,Q2,n/a
214,217,1,"(0,1)",10.1016/j.jallcom.2019.06.089,Fig6_B,Series_1,PCBM,0.9872832936756634,47.931907653808594,Q1,n/a
215,218,0,"(0,0)",10.1016/j.jallcom.2019.06.161,Fig7_D,Series_2,MAPbIj_ZnAc2,12.310513505859358,0.0,Q5,Q1
216,219,0,"(0,0)",10.1016/j.jallcom.2019.152091,Fig5_A,Series_1,PEDOT_PSS,1.0015713747689314,10.208982467651367,Q3,n/a
217,220,0,"(0,0)",10.1016/j.jallcom.2020.153738,Fig8,Series_1,TiO₂,11.455868021057473,1.9042432308197021,Q5,Q1
218,221,2,"(1,0)",10.1016/j.jallcom.2020.155460,Fig7_B,Series_1,−-p-In203,1.0029193490736523,23.630226135253906,Q3,n/a
219,222,2,"(1,0)",10.1016/j.jallcom.2020.158079,Fig7_D,Series_1,CH3NH3PbI3_Control_TiO2,0.9983513849308772,36.28112030029297,Q2,n/a
220,223,0,"(0,0)",10.1016/j.jallcom.2020.158079,Fig7_D,Series_2,CH3NH3PbI3_HollowTiO2,1.0102634504184036,10.57630729675293,Q4,n/a
221,224,0,"(0,0)",10.1016/j.jallcom.2021.161061,Fig6,Series_2,TiO2_Nanorod_based_PSC,1.0416452708852515,1.30462646484375,Q4,n/a
222,225,1,"(0,1)",10.1016/j.jallcom.2021.161247,Fig7_B,Series_2,Pristine,1.0015099836367836,68.25341796875,Q3,n/a
223,226,0,"(0,0)",10.1016/j.jallcom.2021.161352,Fig5_D,Series_1,o—SnO2,0.9996280267221376,6.647205352783203,Q2,n/a
224,227,2,"(1,0)",10.1016/j.jcis.2021.07.122,Fig5_C,Series_2,without_Cs_PtI₆,0.9886001320300759,34.121299743652344,Q1,n/a
225,228,2,"(1,0)",10.1016/j.jcis.2021.07.122,Fig5_E,Series_2,without_Cs₂PdI₆,0.9959460418464644,26.3479061126709,Q2,n/a
226,229,0,"(0,0)",10.1016/j.jechem.2020.03.082,Fig4_D,Series_1,Uncoated_PSCs,1.0245067235125416,0.28645992279052734,Q4,n/a
227,230,0,"(0,0)",10.1016/j.jechem.2020.05.061,Fig6_A,Series_2,MAPbl3,1.0046371557341376,17.10637855529785,Q3,n/a
228,231,2,"(1,0)",10.1016/j.jechem.2020.06.061,Fig2_C,Series_2,w_o,0.9871867520616127,23.841022491455078,Q1,n/a
229,232,0,"(0,0)",10.1016/j.jechem.2020.06.062,Fig5_A,Series_2,Spiro-OMeTAD,19.27183238616589,4.835873603820801,Q5,Q4
230,233,2,"(1,0)",10.1016/j.jechem.2021.04.058,Fig5_F,Series_2,Control,0.9921350213852955,30.765474319458008,Q1,n/a
231,234,2,"(1,0)",10.1016/j.jmst.2018.03.005,Fig6,Series_2,Spiro-OMeTAD,100.62787334452014,17.62236976623535,Q5,Q5
232,235,2,"(1,0)",10.1016/j.jmst.2021.05.084,Fig5_A,Series_2,0_wt%,0.9933133345233623,21.715164184570312,Q1,n/a
233,236,0,"(0,0)",10.1016/j.jpcs.2021.110000,Fig4_E,Series_1,CsPbI2Br,1.0024208885031447,11.55732250213623,Q3,n/a
234,237,0,"(0,0)",10.1016/j.jpowsour.2017.05.007,Fig5_A,Series_1,PEDOT_PSS,1.0031612763329245,12.6544771194458,Q3,n/a
235,238,0,"(0,0)",10.1016/j.jpowsour.2017.07.112,Fig7_A,Series_1,W_O_IPA_treatment,1.000477274786856,10.145675659179688,Q2,n/a
236,239,0,"(0,0)",10.1016/j.jpowsour.2018.02.030,Fig6_A,Series_2,ZnO_Device,1.0065073384795804,2.682846784591675,Q4,n/a
237,240,2,"(1,0)",10.1016/j.jpowsour.2019.04.024,Fig8_A,Series_1,MAPbI+TMA,1.0064574964283841,16.079652786254883,Q4,n/a
238,241,2,"(1,0)",10.1016/j.jpowsour.2019.04.024,Fig8_A,Series_2,MAPbl3,1.0041168634519388,32.419776916503906,Q3,n/a
239,242,0,"(0,0)",10.1016/j.jpowsour.2019.226914,Fig6_E,Series_1,w_o_PbBr2,0.9872470022759146,3.07195782661438,Q1,n/a
240,243,3,"(1,1)",10.1016/j.jpowsour.2019.227216,Fig6_A,Series_1,CH₃NH₃PbI₃_w_o_tBP,0.9953222617079929,99.57178497314453,Q1,n/a
241,244,0,"(0,0)",10.1016/j.jpowsour.2019.227267,Fig5_B,Series_1,NiOx,100.21389129522578,9.573501586914062,Q5,Q5
242,245,0,"(0,0)",10.1016/j.jpowsour.2020.227913,Fig5_B,Series_2,Pristine,1.0085929288653024,8.770269393920898,Q4,n/a
243,246,2,"(1,0)",10.1016/j.jpowsour.2020.227938,Fig5_C,Series_2,spiro-OMeTAD,1.062389917319887,24.841266632080078,Q4,n/a
244,247,2,"(1,0)",10.1016/j.jpowsour.2020.228556,Fig7_A,Series_2,PSCwith_t-BP,0.9978381835881202,27.732837677001953,Q2,n/a
245,248,0,"(0,0)",10.1016/j.jpowsour.2020.228648,Fig6_D,Series_2,SnO2-HCI,0.9887088751621078,1.6223013401031494,Q1,n/a
246,249,0,"(0,0)",10.1016/j.jpowsour.2020.228738,Fig6_A,Series_1,NiO,0.9984274295661952,7.5423479080200195,Q2,n/a
247,250,0,"(0,0)",10.1016/j.jpowsour.2020.228764,Fig6_D,Series_2,AgNWs,10.252111563500813,8.08233642578125,Q5,Q1
248,251,0,"(0,0)",10.1016/j.jpowsour.2020.228857,Fig4_F,Series_1,Pristine,0.9919731980931411,6.429421901702881,Q1,n/a
249,252,0,"(0,0)",10.1016/j.jpowsour.2020.229149,Fig2_D,Series_2,tra._Spiro,1.012862407320834,8.061885833740234,Q4,n/a
250,253,2,"(1,0)",10.1016/j.jpowsour.2020.229345,Fig8_E,Series_1,Bare,0.993914591004622,18.134784698486328,Q1,n/a
251,254,0,"(0,0)",10.1016/j.jpowsour.2020.229345,Fig8_E,Series_2,Perovskite_PEG,1.0020598191743644,6.554722785949707,Q3,n/a
252,255,2,"(1,0)",10.1016/j.jpowsour.2021.229909,Fig7_A,Series_1,ZnO,1.0025212849664973,25.76688003540039,Q3,n/a
253,256,0,"(0,0)",10.1016/j.jpowsour.2021.229909,Fig7_B,Series_1,ZnO,1.0029286031026134,11.151289939880371,Q3,n/a
254,257,2,"(1,0)",10.1016/j.jpowsour.2021.230212,Fig5_F,Series_1,SC_device,1.0232068362985127,15.67419147491455,Q4,n/a
255,258,2,"(1,0)",10.1016/j.jpowsour.2021.230302,Fig7_B,Series_2,PEDOT_PSS,1.0018282451384022,33.263458251953125,Q3,n/a
256,259,3,"(1,1)",10.1016/j.jpowsour.2021.230302,Fig7_B,Series_3,Pristine,1.0018282451384022,81.10486602783203,Q3,n/a
257,260,0,"(0,0)",10.1016/j.jssc.2018.10.014,Fig9_A,Series_1,w_oKSCN,0.9766146050949653,12.229001998901367,Q1,n/a
258,261,2,"(1,0)",10.1016/j.materresbull.2018.03.027,Fig6_B,Series_1,PEDOT_PSS,1.0029855125697824,23.750574111938477,Q3,n/a
259,263,1,"(0,1)",10.1016/j.mssp.2019.03.028,Fig5_F,Series_2,MAPbl3,10.445180827720561,35.78571701049805,Q5,Q1
260,264,2,"(1,0)",10.1016/j.mssp.2019.104908,Fig11_A,Series_1,PEDOT_PSS,1.0037500505850863,26.751577377319336,Q3,n/a
261,265,0,"(0,0)",10.1016/j.mssp.2021.105847,Fig6_C,Series_1,。—W_O_QDs,0.9973150615308698,6.2011003494262695,Q2,n/a
262,266,1,"(0,1)",10.1016/j.mssp.2021.105941,Fig9,Series_4,Pure,0.9965619428845885,63.6668701171875,Q2,n/a
263,267,2,"(1,0)",10.1016/j.mtener.2018.07.004,Fig5_A,Series_2,Without_V₂O₅,16.69945370313124,19.799577713012695,Q5,Q3
264,268,0,"(0,0)",10.1016/j.mtener.2021.100853,Fig5_A,Series_1,0%_GQDs,0.9726659250202943,1.9226908683776855,Q1,n/a
265,269,0,"(0,0)",10.1016/j.mtener.2021.100853,Fig5_B,Series_1,0%GQDs,0.9613933336144593,4.678547382354736,Q1,n/a
266,270,2,"(1,0)",10.1016/j.nanoen.2015.11.024,Fig8_B,Series_1,Device_with_S0,1.0017200165105147,28.835302352905273,Q3,n/a
267,271,2,"(1,0)",10.1016/j.nanoen.2016.06.007,Fig7_D,Series_1,primitive,9.617024337050456,20.145463943481445,Q5,Q1
268,272,2,"(1,0)",10.1016/j.nanoen.2016.08.006,Fig5_D,Series_2,MAPbI₃_Spiro-OMeTAD,1.053224724107906,21.853595733642578,Q4,n/a
269,273,0,"(0,0)",10.1016/j.nanoen.2016.08.048,Fig5_A,Series_2,W_OPCBDAN,1.0180802282986083,13.093280792236328,Q4,n/a
270,274,0,"(0,0)",10.1016/j.nanoen.2016.08.048,Figunknown_whole_stability,Series_2,W_OPCBDAN,1.0351997288670214,2.952319383621216,Q4,n/a
271,275,0,"(0,0)",10.1016/j.nanoen.2016.10.036,Fig7_D,Series_1,0.025%_DF-C₆₀-MAPbI₃,1.008866288186199,6.084031105041504,Q4,n/a
272,276,2,"(1,0)",10.1016/j.nanoen.2016.10.036,Fig7_D,Series_2,MAPbI₃,1.006405532036059,38.495994567871094,Q4,n/a
273,277,0,"(0,0)",10.1016/j.nanoen.2017.10.006,Fig8,Series_1,Ref-MAPbI3,1.0132425199957464,0.5605697631835938,Q4,n/a
274,278,0,"(0,0)",10.1016/j.nanoen.2017.10.006,Fig8,Series_2,GUTS-4-MAPbI3,1.0188804414531618,0.55198073387146,Q4,n/a
275,279,0,"(0,0)",10.1016/j.nanoen.2017.11.024,Fig9_A,Series_2,PS-0,0.9814670226256396,8.300262451171875,Q1,n/a
276,280,0,"(0,0)",10.1016/j.nanoen.2017.12.028,Fig5_B,Series_1,spiro-OMeTAD,1.0024806440283092,6.762135028839111,Q3,n/a
277,281,2,"(1,0)",10.1016/j.nanoen.2017.12.028,Fig5_B,Series_3,PCDTBT8,0.9693965506815937,26.9040470123291,Q1,n/a
278,282,0,"(0,0)",10.1016/j.nanoen.2019.03.014,Fig5_C,Series_1,BAI5min,1.007241402205839,4.215705394744873,Q4,n/a
279,283,0,"(0,0)",10.1016/j.nanoen.2019.03.014,Fig5_C,Series_2,wlo,1.0016086459148417,15.275484085083008,Q3,n/a
280,284,0,"(0,0)",10.1016/j.nanoen.2019.03.081,Fig6_C,Series_1,o—W_o_MoO3,0.9961237590414352,2.5157570838928223,Q2,n/a
281,285,0,"(0,0)",10.1016/j.nanoen.2019.103866,Fig5_C,Series_3,Control_(PCBM),1.0012642876831692,7.786041259765625,Q3,n/a
282,286,0,"(0,0)",10.1016/j.nanoen.2019.104412,Fig3_A,Series_1,Li-TFSI,0.9717591467482593,3.5288751125335693,Q1,n/a
283,288,0,"(0,0)",10.1016/j.nanoen.2019.104412,Fig3_A,Series_3,Ca-TFSI₂,1.0042000267758213,3.7606000900268555,Q3,n/a
284,289,3,"(1,1)",10.1016/j.nanoen.2020.104635,Fig4_A,Series_2,Spiro-OMeTAD,0.992915962643042,85.75312805175781,Q1,n/a
285,290,0,"(0,0)",10.1016/j.nanoen.2021.105788,Fig2_E,Series_1,Ref,1.0004033832691546,9.092718124389648,Q2,n/a
286,291,0,"(0,0)",10.1016/j.nanoen.2021.106445,Fig5_B,Series_2,Control,1.0050775860537375,7.910460472106934,Q4,n/a
287,292,0,"(0,0)",10.1016/j.nanoen.2021.106495,Fig3_B,Series_1,63%,1.0060093911533319,12.026447296142578,Q4,n/a
288,293,0,"(0,0)",10.1016/j.nanoen.2021.106495,Fig3_B,Series_2,85%,1.0172704086133646,6.908309459686279,Q4,n/a
289,294,0,"(0,0)",10.1016/j.nanoen.2022.107138,Fig4_B,Series_1,SnO₂,1.0005428070939821,2.7271926403045654,Q2,n/a
290,295,2,"(1,0)",10.1016/j.optmat.2021.111214,Fig7_E,Series_1,0_Vol%ofAc,0.8038987312574782,31.076967239379883,Q1,n/a
291,296,0,"(0,0)",10.1016/j.optmat.2021.111214,Fig7_E,Series_2,8Vol%of_Ac,1.0032693389059788,12.439834594726562,Q3,n/a
292,297,2,"(1,0)",10.1016/j.optmat.2021.111313,Fig8,Series_1,FTO_cTiO₂_ETL1_CH₃NH₃PbI₃,0.9785943377213958,11.840659141540527,Q1,n/a
293,298,2,"(1,0)",10.1016/j.orgel.2017.06.023,Fig5_B,Series_2,conventional_device,1.0011427889251758,21.590316772460938,Q3,n/a
294,299,0,"(0,0)",10.1016/j.orgel.2017.10.034,Fig10,Series_1,Ref,103.09533762244263,10.27108383178711,Q5,Q5
295,300,0,"(0,0)",10.1016/j.orgel.2017.11.045,Fig7_D,Series_2,FA0.8Cs0.2PbI2.68Br0.32,1.0009968880610778,13.591665267944336,Q2,n/a
296,301,1,"(0,1)",10.1016/j.orgel.2018.01.029,Fig4_D,Series_2,Anti-solvent,11.27983298954943,37.653316497802734,Q5,Q1
297,302,0,"(0,0)",10.1016/j.orgel.2018.05.024,Fig9_D,Series_1,Spiro-OMeTAD,0.9985745147787995,10.08719253540039,Q2,n/a
298,303,0,"(0,0)",10.1016/j.orgel.2018.05.024,Fig9_D,Series_2,B186,1.072686888284251,4.964738845825195,Q5,n/a
299,304,0,"(0,0)",10.1016/j.orgel.2018.07.029,Fig6_A,Series_1,PCBM,1.002349886501263,13.045567512512207,Q3,n/a
300,305,0,"(0,0)",10.1016/j.orgel.2018.07.029,Fig6_A,Series_2,ITIC-Th,1.002349886501263,8.666485786437988,Q3,n/a
301,306,0,"(0,0)",10.1016/j.orgel.2018.09.040,Fig8,Series_1,0mM_KSCN,0.9954804015078791,19.877655029296875,Q1,n/a
302,307,0,"(0,0)",10.1016/j.orgel.2018.12.012,Fig8,Series_2,without_DOBD,1.0058553462607167,5.143272876739502,Q4,n/a
303,308,0,"(0,0)",10.1016/j.orgel.2019.03.033,Fig7_D,Series_1,reference,1.001871187902478,6.0772600173950195,Q3,n/a
304,309,0,"(0,0)",10.1016/j.orgel.2019.03.035,Fig7,Series_2,Spiro-OMeTAD,100.2201683798709,5.547213554382324,Q5,Q5
305,310,0,"(0,0)",10.1016/j.orgel.2019.06.039,Fig5_A,Series_1,control,1.001129985027383,0.997006893157959,Q3,n/a
306,311,0,"(0,0)",10.1016/j.orgel.2019.105519,Fig8,Series_2,W_O_Habtc,0.9993746392305871,7.313823699951172,Q2,n/a
307,312,0,"(0,0)",10.1016/j.orgel.2020.105681,Fig8_D,Series_1,Reference,16.244644918087097,13.985067367553711,Q5,Q2
308,313,0,"(0,0)",10.1016/j.orgel.2020.105681,Fig8_D,Series_2,TSA_passivated,18.079176106616437,6.478828430175781,Q5,Q3
309,314,0,"(0,0)",10.1016/j.orgel.2020.105922,Fig8_F,Series_1,4-CIBA-TiO2,1.0059165355782702,3.638613224029541,Q4,n/a
310,315,0,"(0,0)",10.1016/j.orgel.2020.105922,Fig8_F,Series_2,TiO2$,0.997046807509977,8.575212478637695,Q2,n/a
311,316,0,"(0,0)",10.1016/j.orgel.2020.106007,Fig5_A,Series_1,without,1.0048064899551155,4.4000983238220215,Q3,n/a
312,317,0,"(0,0)",10.1016/j.orgel.2020.106007,Fig5_A,Series_2,with,1.0048064899551155,2.19651460647583,Q3,n/a
313,318,0,"(0,0)",10.1016/j.orgel.2021.106249,Fig8_B,Series_2,Spiro,1.000244316224662,5.548649787902832,Q2,n/a
314,319,2,"(1,0)",10.1016/j.orgel.2021.106258,Fig9_D,Series_1,CH3NH3PbI3,0.9953387435106722,36.17835235595703,Q1,n/a
315,320,0,"(0,0)",10.1016/j.orgel.2021.106258,Fig9_H,Series_1,CH3NH3Pbl3,0.982184391400101,13.32191276550293,Q1,n/a
316,321,1,"(0,1)",10.1016/j.orgel.2021.106293,Fig6_C,Series_1,TiO₂,1.0027867835964825,40.2350959777832,Q3,n/a
317,322,0,"(0,0)",10.1016/j.orgel.2021.106428,Fig9,Series_1,TPA-Py-PTZ,1.0072908012151724,7.41504430770874,Q4,n/a
318,323,0,"(0,0)",10.1016/j.orgel.2021.106428,Fig9,Series_2,TPA-TPy,1.003122269542808,13.308829307556152,Q3,n/a
319,324,0,"(0,0)",10.1016/j.orgel.2021.106428,Fig9,Series_3,NiOx,1.0017327589853529,9.61151123046875,Q3,n/a
320,325,0,"(0,0)",10.1016/j.solener.2016.07.034,Fig8_D,Series_1,device_with_small_crystal,15.136884844429636,13.604366302490234,Q5,Q2
321,326,0,"(0,0)",10.1016/j.solener.2017.05.089,Fig5_D,Series_1,Spiro-OMeTAD,1.0008420798472528,11.539304733276367,Q2,n/a
322,327,0,"(0,0)",10.1016/j.solener.2017.05.089,Fig5_D,Series_3,ZnPcNO2-OPh,1.0090679165983547,1.3769924640655518,Q4,n/a
323,328,1,"(0,1)",10.1016/j.solener.2018.05.086,Fig7_A,Series_1,MAPI,2.2130517477296996,58.62312316894531,Q5,Q1
324,329,0,"(0,0)",10.1016/j.solener.2018.05.086,Fig7_A,Series_2,FMC,5.70996545145269,16.96196746826172,Q5,Q1
325,330,0,"(0,0)",10.1016/j.solener.2019.02.020,Fig7_B,Series_1,EI12,0.9972193366226748,7.191890716552734,Q2,n/a
326,331,0,"(0,0)",10.1016/j.solener.2019.02.020,Fig7_B,Series_2,EA,0.999279519309906,4.121547698974609,Q2,n/a
327,332,0,"(0,0)",10.1016/j.solener.2019.02.020,Fig7_B,Series_3,IPA,0.9982494279662903,15.705764770507812,Q2,n/a
328,333,0,"(0,0)",10.1016/j.solener.2019.05.073,Fig6,Series_1,W_oCTAB,99.57422554271513,15.740251541137695,Q5,Q5
329,334,0,"(0,0)",10.1016/j.solener.2019.10.034,Fig1_A,Series_2,Spiro-OMeTAD,1.0986658505500755,0.025582313537597656,Q5,n/a
330,335,3,"(1,1)",10.1016/j.solener.2019.10.034,Fig1_B,Series_1,Spiro-OMeTAD,0.9789661718200895,87.57295227050781,Q1,n/a
331,336,1,"(0,1)",10.1016/j.solener.2019.10.034,Fig1_C,Series_2,Spiro-OMeTAD,0.909818205607926,48.1732292175293,Q1,n/a
332,337,0,"(0,0)",10.1016/j.solener.2019.10.067,Fig5_D,Series_1,ACN-spiro,0.9991785760380765,3.1736254692077637,Q2,n/a
333,338,0,"(0,0)",10.1016/j.solener.2019.12.031,Fig9_A,Series_2,Spiro-OMeTAD,0.9699910727097178,7.151961326599121,Q1,n/a
334,339,0,"(0,0)",10.1016/j.solener.2020.03.034,Fig6_D,Series_1,1_mg_ml_PbS,0.9978270194423625,12.27220344543457,Q2,n/a
335,340,0,"(0,0)",10.1016/j.solener.2020.03.034,Fig6_D,Series_2,3_mg_ml_PbS,1.0020547379637776,0.4929661750793457,Q3,n/a
336,341,0,"(0,0)",10.1016/j.solener.2020.03.034,Fig6_D,Series_3,5_mg_ml_PbS,1.0041685972244851,1.3108253479003906,Q3,n/a
337,342,1,"(0,1)",10.1016/j.solener.2020.03.034,Fig6_D,Series_4,0_mg_ml_PbS,0.9534359749675041,41.84928512573242,Q1,n/a
338,343,0,"(0,0)",10.1016/j.solener.2020.09.058,Fig6_B,Series_1,Spiro-OMeTAD,1.0042347106674452,8.058923721313477,Q3,n/a
339,344,0,"(0,0)",10.1016/j.solener.2021.03.036,Fig5,Series_2,without_GuaI,1.0061310721832626,1.5111029148101807,Q4,n/a
340,345,2,"(1,0)",10.1016/j.solener.2021.03.055,Fig3_D,Series_1,P0,1.0038886082845886,24.809139251708984,Q3,n/a
341,346,0,"(0,0)",10.1016/j.solener.2021.04.053,Fig6,Series_1,0.0%_Mg(Ac)₂,1.006479279847272,2.4103164672851562,Q4,n/a
342,347,2,"(1,0)",10.1016/j.solmat.2017.08.032,Fig8_A,Series_1,CC_Device,1.002838222522849,20.09853744506836,Q3,n/a
343,348,0,"(0,0)",10.1016/j.solmat.2017.08.032,Fig8_A,Series_2,CA_Device,1.0106003240981916,2.917027473449707,Q4,n/a
344,349,2,"(1,0)",10.1016/j.solmat.2018.01.025,Fig3_D,Series_3,0-PEDOT,14.669194975698996,37.53047561645508,Q5,Q2
345,350,2,"(1,0)",10.1016/j.solmat.2018.05.022,Fig5,Series_2,spiro,1.004407833705276,26.535404205322266,Q3,n/a
346,351,2,"(1,0)",10.1016/j.solmat.2018.07.031,Fig5,Series_1,一without_additive,0.990187352270084,24.745988845825195,Q1,n/a
347,352,0,"(0,0)",10.1016/j.solmat.2018.07.031,Fig5,Series_2,"with1,6-DD",1.001420826112915,5.063623428344727,Q3,n/a
348,353,0,"(0,0)",10.1016/j.solmat.2018.07.031,Fig5,Series_3,一with_1-HH,0.990187352270084,6.243014335632324,Q1,n/a
349,354,0,"(0,0)",10.1016/j.solmat.2019.110052,Fig4_E,Series_1,Control,1.0023666605277304,2.319216728210449,Q3,n/a
350,355,0,"(0,0)",10.1016/j.solmat.2019.110197,Fig5_D,Series_1,x=0,100.19754621522405,4.5703229904174805,Q5,Q5
351,356,2,"(1,0)",10.1016/j.solmat.2019.110284,Fig3_A,Series_2,illumination,0.9927653812311648,26.80476951599121,Q1,n/a
352,357,2,"(1,0)",10.1016/j.solmat.2019.110284,Fig4_C,Series_2,Temperature_30_oC,1.0066440840457849,23.713851928710938,Q4,n/a
353,358,2,"(1,0)",10.1016/j.solmat.2019.110284,Fig5_B,Series_2,planar_regular_(n-i-p)cells,1.0002686966351022,15.797477722167969,Q2,n/a
354,359,0,"(0,0)",10.1016/j.solmat.2019.110284,Fig5_D,Series_2,planar_n-i-p_cells,1.0233152295310612,1.8617630004882812,Q4,n/a
355,360,0,"(0,0)",10.1016/j.solmat.2019.110284,Fig6_D,Series_2,"planar_n-i-pcells,_30-60%_RH",0.9984526712186974,12.794083595275879,Q2,n/a
356,363,0,"(0,0)",10.1016/j.solmat.2019.110317,Fig4_D,Series_2,OSS_device,5.989506447941441,3.3084094524383545,Q5,Q1
357,364,0,"(0,0)",10.1016/j.solmat.2020.110478,Fig8_D,Series_1,MAPbI₃,1.0079190467470902,5.667483806610107,Q4,n/a
358,365,2,"(1,0)",10.1016/j.solmat.2020.110478,Fig8_D,Series_2,MA₀.₈Cs₀.₂Pb(I₀.₈Br₀.₂)₃,1.0006047961692845,17.717636108398438,Q2,n/a
359,366,0,"(0,0)",10.1016/j.solmat.2020.110689,Fig5_A,Series_1,Spin-coating,0.9940197441702545,11.449420928955078,Q1,n/a
360,367,2,"(1,0)",10.1016/j.synthmet.2017.02.022,Fig1_B,Series_1,Series_1,11.004532041858084,26.508712768554688,Q5,Q1
361,368,0,"(0,0)",10.1016/j.tsf.2018.03.038,Fig12_D,Series_1,SDR,5.262667375304581,0.002568960189819336,Q5,Q1
362,369,1,"(0,1)",10.1016/j.tsf.2018.10.001,Fig7_A,Series_2,x=0,0.9992842591320976,41.426395416259766,Q2,n/a
363,370,0,"(0,0)",10.1016/j.xcrp.2020.100180,Fig7_F,Series_1,Reference,15.161251046184319,4.469358921051025,Q5,Q2
364,371,0,"(0,0)",10.1021/acs.chemmater.5b03991,Fig8_A,Series_1,Series_1,100.49132094669855,4.590797424316406,Q5,Q5
365,372,2,"(1,0)",10.1021/acs.chemmater.5b03991,Fig9_D,Series_1,Series_1,100.61333005680409,25.130069732666016,Q5,Q5
366,373,2,"(1,0)",10.1021/acs.iecr.9b05173,Fig8,Series_1,Spiro,0.9949093086144931,22.114938735961914,Q1,n/a
367,374,0,"(0,0)",10.1021/acs.jpcc.0c05357,Fig1_C,Series_1,Rb5Cs10-U,1.0095105803493973,19.233739852905273,Q4,n/a
368,375,0,"(0,0)",10.1021/acs.jpcc.0c05357,Fig1_C,Series_2,Cs15-M,1.1768425617697422,7.353001594543457,Q5,n/a
369,376,1,"(0,1)",10.1021/acs.jpcc.0c05357,Fig1_C,Series_3,Cs15-U,1.005526485553675,43.41524124145508,Q4,n/a
370,377,2,"(1,0)",10.1021/acs.jpcc.0c05357,Fig1_C,Series_4,Rb5Cs10-M,1.06130381269379,19.889074325561523,Q4,n/a
371,378,0,"(0,0)",10.1021/acs.jpcc.0c05649,Fig7_A,Series_1,Control,1.0167352022539402,8.557099342346191,Q4,n/a
372,379,0,"(0,0)",10.1021/acs.jpcc.6b12137,Fig4_D,Series_2,PMMA0mg_mL,1.0024152796435588,11.743534088134766,Q3,n/a
373,380,0,"(0,0)",10.1021/acs.jpcc.8b09722,Fig2_B,Series_1,MAPbI₃_+_NDM,15.05551283167806,0.0,Q5,Q2
374,382,2,"(1,0)",10.1021/acs.jpclett.0c01134,Fig4_G,Series_2,3D,0.9911417327365112,20.310461044311523,Q1,n/a
375,383,2,"(1,0)",10.1021/acs.jpclett.0c03566,Fig7_A,Series_2,Pristine,0.8636831516409158,26.648962020874023,Q1,n/a
